 RU IT AL GT ST TT S A 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
0 0 1 3 1.061991 2.060703 3.18857 20 20 0.048072799999999916 0.03729809999998679 0.03759790000000862 0.042027200000006815 0.04604039999998122 0.04479479999997693 0.04882989999998699 0.04779120000000603 0.049883800000003475 0.05541130000000294 0.05909100000002354 0.07024000000001251 0.08251330000001644 0.08719469999999774 0.15817809999998644 0.22479210000000194 0.31227900000001796 0.5269686999999692 0.8328487999999936 0.29468330000000265 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 1 2 4.834103 15.894389 21.066474 44 44 0.07329640000000381 0.0671567000000266 0.05068159999996169 0.05523130000000265 0.06010600000001887 0.06656949999998574 0.0649185999999986 0.06841179999997848 0.07023590000000013 0.07623090000001298 0.07284559999999374 0.07871620000003077 0.09269430000000511 0.07580280000001949 0.08289849999999888 0.08204569999998057 0.08429680000000417 0.08934320000000184 0.08861630000001242 0.08694870000002197 0.09239139999996837 0.10549169999998753 0.10092739999998912 0.10261479999996936 0.10731169999999679 0.10934939999998505 0.1122622999999976 0.12010230000004185 0.12839920000004668 0.15283010000001696 0.2362090999999964 0.15688620000000242 0.16541499999999587 0.3162169000000006 0.44081370000000675 0.4850326000000109 0.9467218000000344 1.6895026999999914 2.0942059999999856 2.113190099999997 2.148695700000019 2.9041971999999987 2.1818486000000235 2.214072299999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2 0 1 1 24.278095 65.365929 90.862858 73 73 0.19743880000001468 0.0700418000000127 0.07081900000000019 0.08547210000000405 0.09364309999998 0.09107309999998847 0.09496179999999299 0.09472850000000221 0.09569039999999518 0.09829179999999837 0.10034150000001318 0.10320799999999508 0.11228850000000534 0.11127220000003035 0.11361300000001506 0.1142968000000053 0.11493010000000936 0.11923400000000584 0.11792049999999676 0.12341979999999353 0.12413589999997043 0.13353219999999055 0.12922410000001605 0.1315017000000296 0.1362732000000051 0.13564839999997957 0.15567860000001588 0.1408123999999873 0.16412510000003522 0.15006650000000832 0.14904020000003015 0.15561379999999758 0.15488809999999376 0.4157015000000115 0.42490989999998874 0.43248789999998394 0.4367712000000097 0.44764760000001047 0.4625168999999971 0.5084218999999734 0.4738203999999939 0.4806806000000279 0.49246669999999426 0.4991412999999909 0.5246440999999891 0.5340331000000162 0.5553926999999703 0.5779297999999926 0.559360699999985 0.5951149999999927 0.6395238000000063 0.6511579000000154 0.671025200000031 0.6622031999999649 0.7517784000000063 0.7156004999999936 0.8239427000000035 0.906778600000024 0.9893947000000196 0.9823949999999968 1.2369921999999747 1.8915172000000098 2.6683155999999713 2.341566699999987 3.4360287000000085 2.7480289000000084 3.4712375999999665 3.451307799999995 3.4690310000000295 9.070309400000014 6.348143799999946 14.23148070000002 15.061217100000022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3 1 1 3 1.067297 1.792022 2.923841 20 20 0.04716000000001941 0.03588539999998375 0.036845699999958015 0.04170659999999771 0.042885599999976876 0.04545919999998205 0.04760590000000775 0.06794389999998884 0.05143140000001267 0.05820680000005041 0.07718629999999393 0.07311909999998534 0.07943039999997836 0.09337769999996226 0.11303240000000869 0.18071650000001682 0.2687648000000422 0.4100150999999528 0.7403156999999965 0.3319656999999552 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 1 2 4.871113 11.243245 16.440841 44 44 0.06996119999996608 0.049034800000015366 0.05184720000005427 0.05466760000001614 0.06077499999997826 0.06348450000001549 0.06514759999993203 0.06656020000002627 0.07043700000002673 0.0713868999999363 0.07350589999998647 0.07614109999997254 0.07621440000002622 0.0779079000000138 0.08622669999999744 0.08206840000002558 0.08426880000001802 0.08478840000003629 0.08848100000000159 0.0871766000000207 0.09537889999995741 0.10931160000001228 0.10112119999996594 0.10668509999999287 0.10693190000000641 0.1251014999999711 0.12485630000003312 0.11486779999995633 0.12282670000007556 0.15912409999998545 0.17412070000000313 0.2493435000000659 0.1235065999999847 0.20389870000002475 0.4009159000000295 0.6068004000000542 0.7740220000000022 1.527137400000015 2.233410400000082 1.3080090999999925 1.2292363999999907 1.3064188999999828 2.6582372999999393 0.6946486000000505 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5 1 1 1 24.001977 45.59592 70.743703 73 73 0.19785200000001169 0.0698055000000295 0.07200829999999314 0.07983280000001969 0.08625470000004043 0.0907516000000328 0.09385370000001103 0.09771949999998242 0.09508940000000621 0.10130880000002662 0.10086930000005623 0.10485790000001316 0.1076488999999583 0.10918459999993502 0.11123960000003308 0.11446029999996199 0.11987809999999399 0.11802560000000994 0.12470950000005132 0.12112299999995457 0.13338570000001937 0.12942209999999932 0.129898399999945 0.13158999999996013 0.13705389999995532 0.1365377000000194 0.14391949999998133 0.1439585999999622 0.14657680000004802 0.14939329999998563 0.16981989999999314 0.17000910000001568 0.15427189999991242 0.40119280000004665 0.40314730000000054 0.43177590000004784 0.4304917000000046 0.4417846000000054 0.44209080000001677 0.4574706999999876 0.46909310000000914 0.48302949999998646 0.49663079999999127 0.504308299999991 0.5211800000000721 0.5340486000000055 0.5563746000000265 0.5687031000000502 0.5504950000000122 0.5929783999999927 0.5843590000000063 0.5961578000000145 0.6833100999999715 0.6919436999999675 0.7201665999999705 0.805925200000047 0.9423737000000187 0.9956599999999867 1.0488325000000032 1.1912139999999454 1.3138490999999135 2.1579696000000013 1.8505437999999685 0.8531785000000696 1.6660196999999926 4.062832100000037 2.852672700000028 1.1067711000000031 1.9562556999999856 3.925632699999994 5.792587000000026 8.772507500000017 12.72953369999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6 2 1 3 1.061821 1.746737 2.873355 20 20 0.047070699999949284 0.03535349999998516 0.03772950000001174 0.04298949999997603 0.04330279999993536 0.043908500000043205 0.046657500000037544 0.0488814000000275 0.04843620000002602 0.05522790000003397 0.05890429999999469 0.07013180000001284 0.08051299999999628 0.10565770000005159 0.13301379999995788 0.18586039999996729 0.28530320000004394 0.4299020999999925 0.7882389000000103 0.20517169999999396 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7 2 1 2 4.187743 5.256575 9.713315 42 42 0.07353929999999309 0.04942230000000336 0.051196699999991324 0.05719559999994317 0.0616055000000415 0.06101810000001251 0.06940240000000131 0.06444349999998167 0.06847390000001496 0.06940789999998742 0.07746249999996735 0.07588690000000042 0.07643820000004098 0.0773761999999465 0.08134499999999889 0.0861733999999501 0.08406930000001012 0.08557419999999638 0.0885148000000413 0.08913680000000568 0.09208430000001044 0.09893210000001318 0.09807469999998375 0.10448729999995976 0.1061694000000557 0.10418350000003329 0.10389120000002094 0.11681959999998526 0.12633730000004562 0.13481169999994336 0.15499550000004092 0.15955739999998286 0.18133560000001125 0.20392640000005713 0.26279049999999415 0.5267784999999776 0.7722140000000195 0.8592517000000157 0.9662556000000109 0.751276799999971 0.8075685999999678 1.2468783000000485 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8 2 1 1 21.311658 33.54161 55.783619 69 69 0.2107507000000055 0.06961569999998574 0.07202650000004951 0.08356040000006715 0.08741609999998445 0.09002049999998007 0.09219690000003311 0.09873570000002019 0.09487450000000308 0.09808639999999968 0.10141979999997375 0.11059669999997368 0.10664559999997891 0.10878910000002406 0.11178699999999253 0.11431319999996958 0.1208364999999958 0.11828800000000683 0.11885930000005374 0.12120360000000119 0.12243399999999838 0.12949289999994562 0.12845609999999397 0.13115759999999455 0.1354738999999654 0.1354466999999886 0.1393666999999823 0.1479048000000489 0.1457557999999608 0.1480237000000102 0.14821460000001707 0.15209519999996246 0.15243209999999863 0.4054575000000682 0.4084545000000048 0.42598619999995435 0.4256613999999672 0.4448743999999465 0.4625026000000503 0.4561747999999852 0.4696990000000483 0.47692319999998745 0.49880020000000513 0.5137656999999649 0.5317704999999933 0.5515960000000177 0.5696808000000146 0.6102511999999933 0.6695531999999957 0.6072329999999511 0.6328043999999977 0.698924399999953 0.6831895000000259 0.6486879999999928 0.7830285000000003 0.9377877000000581 1.0055156000000238 1.0985281999999756 1.2101097000000323 1.2520347000000243 1.8086748999999713 1.296414900000002 1.5972390000000019 2.8138748999999734 4.106687099999988 3.783566599999972 4.313188000000025 6.921350899999993 6.766755500000045 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9 3 1 3 1.030895 2.252743 3.349642 20 20 0.046054999999967094 0.03406780000005938 0.03981370000002471 0.04197199999998702 0.04291019999999435 0.044776400000046124 0.04747290000000248 0.04695229999992989 0.04829190000003791 0.05385910000001104 0.05958429999998316 0.06558660000001737 0.07186669999998685 0.09861959999994951 0.12503789999999526 0.22105290000001787 0.3064737000000264 0.5186588999999913 0.815349700000013 0.5341359999999895 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
