 RU IT AL GT ST TT S A 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
0 0 1 3 0.956244 0.777565 1.788462 18 18 0.05194050000000061 0.03638920000000212 0.037401700000000204 0.043196899999998095 0.04387360000000129 0.04605049999999977 0.05759339999999824 0.05218640000000008 0.05811660000000174 0.06671139999999909 0.06267220000000151 0.06575159999999869 0.08332450000000335 0.11785549999999745 0.14915849999999864 0.2392196999999996 0.3194298999999994 0.1867453000000019 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 1 2 1.853513 0.587572 2.543631 26 26 0.07692499999999924 0.058239199999995606 0.05977009999999794 0.05642999999999887 0.06152389999999741 0.06391039999999748 0.07077470000000119 0.07337609999999728 0.07366330000000332 0.08702180000000226 0.07657480000000305 0.07760299999999631 0.0795947999999953 0.08223849999999544 0.08830479999999596 0.09779009999999744 0.09538189999999958 0.09601830000000433 0.09344790000000103 0.10242539999999423 0.11924609999999802 0.12127260000000462 0.1247364000000033 0.14760809999999935 0.14344859999999926 0.19352880000000283 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2 0 1 1 4.911126 4.769463 9.963847 39 39 0.214008800000002 0.07932679999999692 0.07777020000000334 0.09046329999999614 0.09108149999999426 0.09765809999999675 0.10474789999999956 0.10425299999999993 0.1057508000000027 0.1050492000000034 0.1092708999999914 0.1118536999999975 0.15325389999999572 0.11586959999999635 0.11991690000000688 0.12282150000000058 0.13124340000000245 0.1271104000000065 0.12714620000000565 0.1328007000000042 0.13263520000000284 0.1432114999999996 0.1499807000000004 0.1490879999999919 0.1456415999999976 0.14717920000000362 0.15623619999999505 0.17582770000000636 0.17832399999999637 0.18077249999999623 0.21457730000000197 0.2232461999999984 0.33278490000000005 0.4035476999999972 0.38324229999999204 0.3679002000000082 0.7094264999999993 1.3037019 1.8347642000000022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3 1 1 3 0.901552 0.721385 1.675547 18 18 0.050048100000005036 0.03652179999999561 0.03906949999999654 0.04245149999999143 0.04243050000000892 0.0475762999999958 0.05014589999999686 0.04813610000000068 0.053970899999995936 0.053459600000003604 0.06313429999999443 0.06665119999999547 0.07306309999999883 0.09344279999999827 0.12266830000000084 0.22336519999999638 0.3426094999999947 0.15382189999999696 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 1 2 1.877766 0.587998 2.573173 26 26 0.07494700000000165 0.051310100000002024 0.053765300000002014 0.060546899999998516 0.06132180000000176 0.0630900999999966 0.06851200000000546 0.07026649999999535 0.07707460000001021 0.07297950000000242 0.07871149999999716 0.0792290000000051 0.08056480000000477 0.13241129999999401 0.0946392999999972 0.0905895000000001 0.08775090000000318 0.08949249999999864 0.09246890000000718 0.1073122999999967 0.12413629999999642 0.1324101000000013 0.1348820000000046 0.13650529999999605 0.16631859999999676 0.16535040000000123 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5 1 1 1 4.95087 5.034876 10.285309 39 39 0.22135769999999155 0.07509050000000173 0.07948349999999493 0.08181439999999895 0.0924171000000058 0.09428289999999606 0.10204969999999491 0.10180000000000433 0.10581450000000103 0.11246979999999951 0.11616430000000122 0.1216834000000091 0.11581689999999867 0.11963620000000219 0.1172515999999959 0.11964190000000485 0.12414430000000465 0.13019900000000462 0.13506470000000093 0.1364962000000034 0.13477470000000125 0.13643379999999894 0.13827599999999762 0.14337330000000037 0.14718030000000226 0.1527500000000046 0.16669720000000154 0.1772494000000009 0.1559807999999947 0.17452649999999892 0.21309240000000784 0.2584676999999971 0.2529522999999969 0.34620989999999807 0.4412407000000016 0.5150210000000044 0.7615712000000059 1.465527299999998 1.8802500999999907 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6 2 1 3 0.896376 0.774825 1.722034 18 18 0.05088280000000367 0.036099700000008283 0.036947500000003686 0.04300659999999823 0.04301699999999897 0.04739899999999864 0.048352599999994084 0.049772500000003106 0.05303469999999777 0.05809009999999404 0.06128470000000874 0.06543630000000178 0.08077019999999635 0.09616409999999576 0.13043279999999413 0.21081249999999585 0.2882006999999973 0.2528810999999962 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7 2 1 2 1.858455 0.562852 2.522019 26 26 0.0726701000000105 0.051156300000002375 0.05981390000000175 0.05731399999999809 0.06738750000000238 0.06910339999999593 0.07326489999999808 0.07080079999999356 0.07355389999999318 0.07606350000000361 0.07898610000000161 0.080250300000003 0.08165280000000052 0.08368929999999608 0.09305890000000261 0.09393209999999641 0.09583759999999586 0.09067120000000273 0.09691529999999915 0.1120240999999993 0.11136899999999628 0.11404229999999416 0.11986660000000171 0.12574570000000307 0.17975480000000488 0.1731449999999981 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8 2 1 1 4.989067 3.786181 9.080285 39 39 0.23123069999999757 0.0802066000000039 0.07793119999999476 0.0838782000000009 0.09444809999999393 0.09485779999999977 0.10511780000000215 0.1001505999999921 0.1106551999999823 0.10781729999999357 0.10977309999999818 0.11708120000001543 0.11704670000000306 0.14701519999999846 0.11932209999999088 0.12707279999999344 0.12588990000000422 0.12716559999999788 0.17548069999999427 0.14046810000000676 0.13777410000000145 0.14314140000000464 0.15462129999998808 0.1424628000000041 0.1458608999999882 0.14736890000000358 0.16077110000000516 0.187748699999986 0.15977460000000576 0.19860979999998563 0.21521269999999504 0.25515980000000127 0.3078479999999928 0.30157789999999807 0.31613770000001296 0.4482860000000102 0.5601781000000017 1.0308284999999984 1.3470535999999953 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9 3 1 3 0.98654 0.782286 1.824506 18 18 0.05696629999999914 0.03915319999998701 0.037280199999997876 0.05183399999999949 0.049076600000006465 0.05208869999999877 0.049800100000013 0.06061499999999853 0.06120409999999765 0.06000360000000171 0.0723904000000033 0.07020860000001505 0.08101959999997632 0.10016740000000368 0.11930510000000538 0.22769829999998592 0.37356619999999907 0.18925040000000592 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
