   LE LE AC AC CF CF CP_EF_L CP_EF_L SP_EB_L SP_EB_L GT GT ST ST GT_POTT GT_POTT ST_POTT ST_POTT TT TT LT LT WT WT MET MET CT CT
statistic   0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR
search_mode achievement_type AL                            
minbound seqa 1 54.333333333333336 1.3333333333333333 54.333333333333336 1.3333333333333333 1.0 0.0 1.5672268907563025 0.03475935828876967 0.6102654886033778 0.07771475983619343 6.320833633333247 0.36805290000000906 11.905773466666611 4.097985099999959 0.44089039022834803 0.06171326814738312 0.559109609771652 0.06171326814738313 18.422492466666828 4.472872433333301 25.585239433333367 4.017933300000626 25.585239433333367 4.017933300000626 0.0 0.0 25.585239433333367 4.017933300000626
minbound seqa 2 34.666666666666664 0.0 34.666666666666664 0.0 1.0 0.0 1.8444444444444443 0.0 0.8896948958416036 0.061030648716953 2.542945566666608 0.038951233333276734 2.310070366666641 1.387099666666624 0.6249033679603411 0.06554627022633712 0.3750966320396591 0.06554627022633698 4.830684466666679 1.4091427333334057 6.393859666666411 1.3723676333332613 6.393859666666411 1.3723676333332613 0.0 0.0 6.393859666666411 1.3723676333332613
minbound seqa 3 18.666666666666668 0.0 18.666666666666668 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0428440333332958 0.009054466666628272 0.4929643999999958 0.08059173333357232 0.6908615820645826 0.03501518960771769 0.3091384179354176 0.035015189607717705 1.5366685000000853 0.07900656666667268 1.5366685000000853 0.07900656666667268 1.5366685000000853 0.07900656666667268 0.0 0.0 1.5366685000000853 0.07900656666667268
minbound sima 1 54.333333333333336 1.3333333333333333 54.333333333333336 1.3333333333333333 1.0 0.0 1.5672268907563025 0.03475935828876967 0.6126862922032154 0.059349108516756045 6.3481051666666986 0.33811856666647105 12.60897043333366 6.419169599999592 0.4234828098532593 0.07978950128650097 0.5765171901467406 0.07978950128650102 19.085263733333402 6.725320299999653 26.54320739999982 7.660425899999808 26.54320739999982 7.660425899999808 0.0 0.0 26.54320739999982 7.660425899999808
minbound sima 2 34.666666666666664 0.6666666666666666 34.666666666666664 0.6666666666666666 1.0 0.0 1.8444444444444443 0.03333333333333336 0.9015509891856058 0.07150733634544533 2.5368157666667344 0.1136131666667853 2.1698884999999564 1.1928555666665823 0.6358522897529418 0.05677907692917291 0.3641477102470582 0.05677907692917288 4.717945366666545 1.31429090000006 6.229426599999935 1.4090563333334438 6.229426599999935 1.4090563333334438 0.0 0.0 6.229426599999935 1.4090563333334438
minbound sima 3 18.666666666666668 0.0 18.666666666666668 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0392473666667004 0.0050520000000514225 0.48351163333336916 0.08164046666661784 0.6931706176321177 0.033298494380883725 0.3068293823678821 0.03329849438088364 1.5229153000000604 0.07904953333317133 1.5229153000000604 0.07904953333317133 1.5229153000000604 0.07904953333317133 0.0 0.0 1.5229153000000604 0.07904953333317133
standard seqa 1 55.0 1.3333333333333333 55.0 1.3333333333333333 1.0 0.0 1.5868347338935573 0.03475935828876967 0.5967406532088203 0.06916850956553582 8.859125766666523 0.3558969999994031 17.883003299999945 7.387346033332741 0.4725750062430482 0.06711240053559205 0.5274249937569517 0.06711240053559238 26.93201223333324 7.3964299666661555 34.358331666666224 7.800519433333044 34.358331666666224 7.800519433333044 0.0 0.0 34.358331666666224 7.800519433333044
standard seqa 2 34.666666666666664 0.0 34.666666666666664 0.0 1.0 0.0 1.8444444444444443 0.0 0.9024213378225996 0.08004223356003355 3.4256681333331804 0.011593466666823668 2.3504965666667488 1.754029133333404 0.6977841187940185 0.0698784319604215 0.30221588120598164 0.06987843196042133 5.7843262333332355 1.7549908666665133 7.378621899999993 1.7431690666670345 7.378621899999993 1.7431690666670345 0.0 0.0 7.378621899999993 1.7431690666670345
standard seqa 3 18.666666666666668 0.0 18.666666666666668 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0410067000001393 0.0062805000000214495 0.49882329999999203 0.09194906666687076 0.6879924189458354 0.03536856425389231 0.31200758105416426 0.03536856425389263 1.541712799999952 0.09088210000040446 1.541712799999952 0.09088210000040446 1.541712799999952 0.09088210000040446 0.0 0.0 1.541712799999952 0.09088210000040446
standard sima 1 55.0 1.3333333333333333 55.0 1.3333333333333333 1.0 0.0 1.5726381461675578 0.03475935828876967 0.6126088890570572 0.083107461894576 8.918218300000163 0.3587452333327885 19.564364366666435 5.946712400000005 0.46840969966915447 0.05774981384913211 0.5315903003308454 0.05774981384913225 28.498409166667273 6.3667400000000915 37.03420603333435 6.40564843333329 37.03420603333435 6.40564843333329 0.0 0.0 37.03420603333435 6.40564843333329
standard sima 2 34.666666666666664 0.0 34.666666666666664 0.0 1.0 0.0 1.8444444444444443 0.0 0.8977169955289118 0.052805752580921794 3.4127813999998318 0.015190466666714345 3.1816972666666365 1.4732471333334303 0.6625275266907446 0.05893632627368269 0.3374724733092555 0.058936326273683025 6.5920689666665835 1.4768887000002435 8.165540666666574 1.4614314999996243 8.165540666666574 1.4614314999996243 0.0 0.0 8.165540666666574 1.4614314999996243
