  \theta \theta \beta_d \beta_d \beta_e \beta_e b_d b_d b_e b_e
strategy  hasty steady hasty steady hasty steady hasty steady hasty steady
online_bounds AL          
"(2, 2)" 1.0 1.6727774172615186 1.6638418079096045 0.4100003633784095 0.3846383018060676 0.6453094456173274 0.4311083894672383 0.6593307069537073 0.5880907889892791 0.9018518518518515 0.9273442529146703
"(2, 2)" 2.0 2.6 2.7 0.6831527252874116 0.6792882354987847 1.0353535353535346 1.0400673400673395 0.9620628571769534 0.9620628571769534 2.370370370370369 2.3703703703703694
"(4, 2)" 1.0 1.785714285714286 1.75 0.4297037196558846 0.43013141548994155 0.5697289666854882 0.6059109859765012 0.6913451015541514 0.6785008523484111 1.351601731601731 1.45915554987285
"(4, 2)" 2.0 2.2 2.2 0.6192921178835777 0.6105181621408612 0.4545454545454544 0.3598484848484847 0.9737753152069049 0.968684231786848 2.5340909090909074 2.0568181818181808
"(4, 4)" 1.0 1.659090909090909 1.659090909090909 0.3046482497740097 0.2219666089168184 0.18279523293607797 0.19590268886043533 0.5868133720464168 0.5858758080742702 1.0921212121212125 1.1820846289860376
"(4, 4)" 2.0 2.2 2.2 0.6096476091608596 0.6140570948230134 0.3598484848484847 0.4166666666666665 0.9625433902762094 0.9737753152069049 2.1022727272727257 2.3690476190476177
"(6, 2)" 1.0 1.7905844155844155 1.814393939393939 0.421295557880625 0.43174833891848113 0.6151678591084205 0.5333716915995399 0.6810084232644347 0.7019764055046522 1.3187830687830688 1.319121595703874
"(6, 2)" 2.0 2.2 2.2 0.5652957001872009 0.5377600973508591 0.3238095238095238 0.1607142857142857 0.9511788432374488 0.956861116756829 2.38095238095238 2.333333333333333
"(6, 4)" 1.0 1.704545454545455 1.704545454545455 0.2759441996299201 0.24219092265965986 0.2280193236714977 0.22543747332479736 0.6360650282873369 0.6188390485507133 1.153156381209632 1.191058530510584
"(6, 4)" 2.0 2.2 2.2 0.5797311051426967 0.5377600973508591 0.3272727272727273 0.1960227272727273 0.9625433902762094 0.9625433902762094 2.406926406926406 2.670454545454543
"(6, 6)" 1.0 1.659090909090909 1.659090909090909 0.22683311722662847 0.19067299163078738 0.125002679700731 0.13735322896281793 0.6089202082319812 0.5948834926982205 1.1216553868666546 1.2590286425902855
"(6, 6)" 2.0 2.2 2.2 0.5773453398593829 0.5377600973508591 0.3255411255411256 0.1704545454545455 0.9635931483667911 0.9625433902762094 2.3717532467532454 2.68181818181818
