 RU AL GT ST OT TT LT CT WT RSS VMS LE AC CF PSG SIZE SGLITS_T HAS_TRAILING TOT_CHOICES PRE_CHOICES FGOALS_ORDER CP_EF_L CP_EF_A SP_ED_L SP_ED_A SP_EB_L SP_EB_A SP_MIN_L SP_MIN_A SP_LOWER_L SP_LOWER_A SP_MED_L SP_MED_A SP_UPPER_L SP_UPPER_A SP_MAX_L SP_MAX_A T_INTER_SP P_INTER_SP T_INTER_Q P_INTER_Q M_CHILD_SPREAD DIV_INDEX_SPREAD DIV_STEP_SPREAD DIVS_T DS_T DS_TD_MEAN DS_TD_STD DS_TD_CD DS_TD_MIN DS_TD_LOWER DS_TD_MED DS_TD_UPPER DS_TD_MAX DS_TS_MEAN DS_TS_STD DS_TS_CD DS_TS_MIN DS_TS_LOWER DS_TS_MED DS_TS_UPPER DS_TS_MAX PR_T PR_TS_MEAN PR_TS_STD PR_TS_CD PR_TS_MIN PR_TS_LOWER PR_TS_MED PR_TS_UPPER PR_TS_MAX PP_LE_MEAN PP_AC_MEAN PP_LE_STD PP_AC_STD PP_LE_CD PP_AC_CD PP_LE_MIN PP_AC_MIN PP_LE_LOWER PP_AC_LOWER PP_LE_MED PP_AC_MED PP_LE_UPPER PP_AC_UPPER PP_LE_MAX PP_AC_MAX
0 0 3 0.9980241999999926 0.40383229999999415 0.0 1.4018564999999867 1.4018564999999867 1.4018564999999867 1.4018564999999867 258.1015625 249.83203125 18 18 1.0 18 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 2 3.2904422999999987 0.9912382000000051 0.0 4.281680500000004 5.6835369999999905 5.6835369999999905 5.6835369999999905 323.1328125 317.8515625 34 34 1.0 34 18 18 False 0 0 False 1.8888888888888888 1.8888888888888888 2.27231131071657 2.27231131071657 1.2029883409675959 1.2029883409675959 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 10.0 10.0 0 0.0 0 0.0 7.654714247165685 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 34.0 34.0 0.0 0.0 0.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0
2 0 1 8.030023000000028 7.303592600000016 0.0 15.333615600000044 21.017152600000035 21.017152600000035 21.017152600000035 423.94921875 419.5546875 53 53 1.0 0 34 34 False 0 0 False 1.5588235294117647 1.5588235294117647 1.1597067672891526 1.1597067672891526 0.7439628318458714 0.7439628318458714 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 0 0.0 0 0.0 3.5167050676552294 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 34.0 0.0 0.0 34.0 34.0 34.0 34.0 34.0 53.0 53.0 0.0 0.0 0.0 0.0 53.0 0.0 53.0 0.0 53.0 0.0 53.0 0.0 53.0 0.0
3 1 3 1.003800499999997 0.38636219999999355 0.0 1.3901626999999905 1.3901626999999905 1.3901626999999905 1.3901626999999905 268.34375 260.2109375 18 18 1.0 18 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 2 3.3012306999999907 1.073291200000007 0.0 4.374521899999998 5.764684599999988 5.764684599999988 5.764684599999988 328.75390625 319.59375 34 34 1.0 34 18 18 False 0 0 False 1.8888888888888888 1.8888888888888888 2.27231131071657 2.27231131071657 1.2029883409675959 1.2029883409675959 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 10.0 10.0 0 0.0 0 0.0 7.654714247165685 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 34.0 34.0 0.0 0.0 0.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0
5 1 1 8.48852969999998 9.386166499999987 0.0 17.874696199999967 23.639380799999955 23.639380799999955 23.639380799999955 436.0546875 429.609375 55 55 1.0 0 34 34 False 0 0 False 1.6176470588235294 1.6176470588235294 1.0735019408982454 1.0735019408982454 0.6636193816461881 0.6636193816461881 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 0 0.0 0 0.0 3.9234125566865123 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 34.0 0.0 0.0 34.0 34.0 34.0 34.0 34.0 55.0 55.0 0.0 0.0 0.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0
6 2 3 1.0029502000000008 0.3105368000000226 0.0 1.3134870000000234 1.3134870000000234 1.3134870000000234 1.3134870000000234 288.0703125 287.05078125 18 18 1.0 18 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7 2 2 3.269622200000029 1.28406659999996 0.0 4.553688799999989 5.8671758000000125 5.8671758000000125 5.8671758000000125 348.0546875 344.02734375 34 34 1.0 34 18 18 False 0 0 False 1.8888888888888888 1.8888888888888888 2.2462750575089703 2.2462750575089703 1.1892044422106314 1.1892044422106314 1.0 1.0 1.0 1.0 1.0 1.0 1.75 1.75 10.0 10.0 0 0.0 0 0.0 7.430057961878388 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 34.0 34.0 0.0 0.0 0.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0 34.0 0.0
8 2 1 8.069823099999994 9.734374700000018 0.0 17.80419780000001 23.671373600000024 23.671373600000024 23.671373600000024 447.1640625 442.796875 53 53 1.0 0 34 34 False 0 0 False 1.5588235294117647 1.5588235294117647 0.9905975078001625 0.9905975078001625 0.6354776465133118 0.6354776465133118 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 0 0.0 0 0.0 2.787841247906597 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 34.0 0.0 0.0 34.0 34.0 34.0 34.0 34.0 53.0 53.0 0.0 0.0 0.0 0.0 53.0 0.0 53.0 0.0 53.0 0.0 53.0 0.0 53.0 0.0
9 3 3 1.0026772000000506 0.4277901999999898 0.0 1.4304674000000404 1.4304674000000404 1.4304674000000404 1.4304674000000404 302.46875 297.60546875 18 18 1.0 18 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
