  N N S_f S_f \mu_d \mu_d \mu_e \mu_e
problem  ps1 ps15 ps1 ps15 ps1 ps15 ps1 ps15
planning_mode AL        
offline 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
offline 2.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
online 1.0 12.0 12.0 0.08333333333333334 0.08333333333333334 0.3584506907758262 0.3447065074661269 0.6153846153846156 0.4565217391304343
online 2.0 4.0 4.0 0.25 0.25 0.0 0.1333333333333333 0.0 0.08
