problem   ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3 ps3 ps3 ps3 ps3
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
planning_mode AL PN                        
online 1.0 20.0 0.16668254999999027 8.507380000000232   1.0 1.0 1.0 0.0 0.1669163499999513 12.786011350001331   1.0 1.0 1.0 0.0 0.34929594999999836 14.03898515000003   1.0 3.0 1.5 0.0
online 1.0 21.0 0.25298899999989993 8.879720000000361   1.0 2.0 2.0 0.0 0.2542662000000888 12.9847731000003   1.0 2.0 2.0 0.0 0.1703096000000528 14.31210065000019   1.0 1.0 1.0 0.0
online 1.0 22.0 0.16601845000000282 8.985368250000278   1.0 1.0 1.0 0.0 0.1682728999999199 13.26721359999976   1.0 1.0 1.0 0.0 0.25516765000008945 14.59001669999941   1.0 2.0 1.5 0.0
online 1.0 23.0 0.16437165000002102 8.923783549999882   1.0 1.0 1.0 0.0 0.2536342999999306 13.84714049999951   1.0 2.0 2.0 0.0 0.2615799000000152 15.23859199999447   1.0 2.0 2.0 0.0
online 1.0 24.0 0.25298619999998095 9.17715179999982   1.0 2.0 2.0 0.0 0.1665048500000239 14.007875349999594   1.0 1.0 1.0 0.0 0.45141099999992207 16.0501306500002   2.0 4.0 2.0 0.0
online 1.0 25.0 1.9894992999999777 11.187908899999854   1.0 16.0 16.0 0.0 0.1655488999998056 14.14637675000064   1.0 1.0 1.0 0.0 0.17011539999998604 15.133411149998775   1.0 1.0 1.0 0.0
online 1.0 26.0         0.25327595000001674 14.328508900000715   1.0 2.0 2.0 0.0 0.25726570000006177 15.549374600000931   1.0 2.0 1.25 0.0
online 1.0 27.0         1.989359849999573 15.970837450000685   1.0 16.0 16.0 0.0 0.26035810000018955 15.850744849998305   1.0 2.0 2.0 0.0
online 1.0 28.0         1.989256249999869 16.213567749999413   1.0 16.0 16.0 0.0 0.16939569999993864 16.115224149999335   1.0 1.0 1.0 0.0
online 1.0 29.0         0.2544431000003442 15.89850959999978   1.0 2.0 2.0 0.0 0.2553612500000497 16.622313149998888   1.0 2.0 2.0 0.0
online 1.0 30.0         1.1264322499996522 16.72044724999995   1.0 9.0 9.0 0.0 0.3505052500000759 16.950877199999354   1.0 3.0 2.0 0.0
online 1.0 31.0         0.1690481999999065 16.32352109999954   1.0 1.0 1.0 0.0 0.16948385000006283 17.6139399999999   1.0 1.0 1.0 0.0
online 1.0 32.0         0.3498604999998634 16.6733815999994   2.0 3.0 1.5 0.7071067811865476 0.5563961999999947 18.23891459999925   1.0 5.0 2.5 0.0
online 1.0 33.0         2.005500099999722 18.67888169999912   2.0 16.0 8.0 9.899494936611665 1.994426449999935 19.310630649999435   2.0 16.0 8.5 1.7028886969679078
online 1.0 34.0                 1.0942275499998002 19.695332350000257   2.0 9.0 4.5 0.7071067811865476
online 1.0 35.0                 0.30498359999984354 19.954634650000084   2.0 2.5 1.25 0.0
online 1.0 36.0                 2.28405829999997 22.25683920000029   2.0 17.0 8.5 10.60660171779821
online 2.0 1.0 2.133416199999829 2.133416199999829   4.0 10.0 2.0 1.0 2.9797594499996762 2.9797594499996762   4.0 18.0 3.666666666666667 3.055050463303894 3.6988238500002524 3.6988238500002524   5.0 20.0 3.666666666666667 3.055050463303894
online 2.0 2.0 0.49994780000001526 2.5487668499999927   4.0 7.0 1.5 0.5773502691896257 0.5029521500000556 3.4140573499999505   4.0 9.0 1.5 0.5773502691896257 0.9167406499999515 4.195157899999828   5.0 13.0 1.8 0.9189365834726815
online 2.0 3.0 0.3099047500000438 2.8156922000003988   4.0 4.5 1.2 0.4472135954999579 0.4005022000000906 4.0441747499997405   4.0 6.0 1.2 0.4472135954999579 0.6327832499999602 4.817581999999888   4.0 9.0 2.0 1.0
online 2.0 4.0 0.30551159999997424 3.1190662999996164   4.0 4.5 1.0 0.0 0.31137530000009406 4.38762335000002   4.0 5.0 1.0 0.0 0.47665204999998423 5.315794700000112   4.0 7.0 1.4 0.5773502691896257
online 2.0 5.0 0.2243540999999496 3.0738450500000027   3.0 3.0 1.0 0.0 0.22649364999995214 4.825861949999762   3.0 3.0 1.0 0.0 0.5995049500001528 5.58082949999951   4.0 8.0 2.0 0.816496580927726
online 2.0 6.0 0.2204360000000065 3.299510549999695   3.0 3.0 1.0 0.0 0.2231345999998666 5.05786495000018   3.0 3.0 1.0 0.0 0.3539691499999833 6.167276250000384   4.0 5.0 1.25 0.5
online 3.0 1.0 1.3613920500000756 1.3613920500000756   1.0 18.0 1.0 0.0 1.3580648500004031 1.3580648500004031   1.0 18.0 1.0 0.0 1.900368900000473 1.900368900000473   1.0 20.0 1.0 0.0
