problem   ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3 ps3 ps3 ps3 ps3
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
search_mode AL PN                        
minbound 1.0 1.0 10.044029950000105 10.044029950000105   26.0 39.0 1.5 0.812403840463596 16.93213699999987 16.93213699999987   34.0 53.0 1.558823529411765 1.078471883860713 50.164081899999815 50.164081899999815   44.0 71.0 1.642857142857143 0.9933712646058416
minbound 2.0 1.0 3.329460700000006 3.329460700000006   18.0 26.0 1.444444444444444 0.8555852638929972 4.642050399999874 4.642050399999874   18.0 34.0 1.888888888888889 2.193275522213265 10.85934755000028 10.85934755000028   20.0 44.0 2.2 2.074912807299318
minbound 3.0 1.0 1.3490950999999856 1.3490950999999856   1.0 18.0 1.0 0.0 1.347453349999999 1.347453349999999   1.0 18.0 1.0 0.0 1.891940849999884 1.891940849999884   1.0 20.0 1.0 0.0
standard 1.0 1.0 11.300556450000041 11.300556450000041   26.0 39.0 1.5 0.7869905755249934 23.44901825000005 23.44901825000005   34.0 55.0 1.617647058823529 1.073501940898245 73.56182700000056 73.56182700000056   44.0 71.0 1.659090909090909 1.016512713767804
standard 2.0 1.0 3.9577823999999286 3.9577823999999286   18.0 26.0 1.444444444444444 0.8555852638929972 5.584794250000016 5.584794250000016   18.0 34.0 1.888888888888889 2.193275522213265 13.959963600000435 13.959963600000435   20.0 44.0 2.2 2.067289096988207
standard 3.0 1.0 1.3453058499999884 1.3453058499999884   1.0 18.0 1.0 0.0 1.35805325000041 1.35805325000041   1.0 18.0 1.0 0.0 1.9129141999990225 1.9129141999990225   1.0 20.0 1.0 0.0
yield 1.0 1.0 12.174724750000049 12.174724750000049   26.0 39.0 1.5 0.7615773105863908 20.62198914999982 20.62198914999982   34.0 55.0 1.617647058823529 1.0181036255131095 55.61832559999948 55.61832559999948   44.0 73.0 1.659090909090909 1.010253981839423
yield 2.0 1.0 4.362905150000071 4.362905150000071   18.0 26.0 1.444444444444444 0.8555852638929972 5.583512249999728 5.583512249999728   18.0 34.0 1.888888888888889 2.193275522213265 10.053494850000165 10.053494850000165   20.0 44.0 2.2 2.067289096988207
yield 3.0 1.0 1.345596400000019 1.345596400000019   1.0 18.0 1.0 0.0 1.3404848999999501 1.3404848999999501   1.0 18.0 1.0 0.0 1.9084646999996835 1.9084646999996835   1.0 20.0 1.0 0.0
