 RU AL GT ST OT TT LT CT WT RSS VMS LE AC CF PSG SIZE SGLITS_T QUALITY_SCORE LATENCY_SCORE COMPLETION_SCORE WAIT_SCORE LATENCY_GRADE COMPLETION_GRADE WAIT_GRADE OVERALL_GRADE HAS_TRAILING TOT_CHOICES PRE_CHOICES FGOALS_ORDER CP_EF_L CP_EF_A SP_ED_L SP_ED_A SP_EB_L SP_EB_A SP_MIN_L SP_MIN_A SP_LOWER_L SP_LOWER_A SP_MED_L SP_MED_A SP_UPPER_L SP_UPPER_A SP_MAX_L SP_MAX_A T_INTER_SP P_INTER_SP T_INTER_Q P_INTER_Q M_CHILD_SPREAD DIV_INDEX_SPREAD DIV_STEP_SPREAD DIVS_T DS_T DS_TD_MEAN DS_TD_STD DS_TD_CD DS_TD_MIN DS_TD_LOWER DS_TD_MED DS_TD_UPPER DS_TD_MAX DS_TS_MEAN DS_TS_STD DS_TS_CD DS_TS_MIN DS_TS_LOWER DS_TS_MED DS_TS_UPPER DS_TS_MAX PR_T PR_TS_MEAN PR_TS_STD PR_TS_CD PR_TS_MIN PR_TS_LOWER PR_TS_MED PR_TS_UPPER PR_TS_MAX PP_LE_MEAN PP_AC_MEAN PP_LE_STD PP_AC_STD PP_LE_CD PP_AC_CD PP_LE_MIN PP_AC_MIN PP_LE_LOWER PP_AC_LOWER PP_LE_MED PP_AC_MED PP_LE_UPPER PP_AC_UPPER PP_LE_MAX PP_AC_MAX
0 0 3 3.702854200000013 97.52251590000002 0.0 101.22537010000003 101.22537010000003 101.22537010000003 101.22537010000003 339.8984375 337.046875 29 29 1.0 29 1 0 0.0 0.3893661431108204 0.3893661431108204 0.3893661431108204 0.0 0.0 0.0 0.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 2 9.13587950000003 28.13194320000005 0.0 37.26782270000008 138.49319280000012 138.49319280000012 138.49319280000012 583.61328125 601.390625 55 55 1.0 55 29 29 0.0 0.34607615789437063 0.34607615789437063 0.34607615789437063 0.0 0.0 0.0 0.0 False 0 0 False 1.896551724137931 1.896551724137931 1.7996989348659502 1.7996989348659502 0.9489321656565919 0.9489321656565919 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 10.0 10.0 0 0.0 0 0.0 7.888340859901885 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 29.0 0.0 0.0 29.0 29.0 29.0 29.0 29.0 55.0 55.0 0.0 0.0 0.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0
2 0 1 25.75152709999992 152.39252070000018 0.0 178.1440478000001 316.6372406000002 316.6372406000002 316.6372406000002 1235.46484375 1346.8203125 85 85 1.0 0 55 55 0.0 0.23353860391948655 0.23353860391948655 0.23353860391948655 0.0 0.0 0.0 0.0 False 0 0 False 1.5454545454545454 1.5454545454545454 1.0331215162506624 1.0331215162506624 0.6684903928680757 0.6684903928680757 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 0 0.0 0 0.0 3.592692307522164 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 55.0 0.0 0.0 55.0 55.0 55.0 55.0 55.0 85.0 85.0 0.0 0.0 0.0 0.0 85.0 0.0 85.0 0.0 85.0 0.0 85.0 0.0 85.0 0.0
3 1 3 3.664237900000046 146.5401643999998 0.0 150.20440229999986 150.20440229999986 150.20440229999986 150.20440229999986 568.41015625 582.03125 29 29 1.0 29 1 0 0.0 0.33493726061785345 0.33493726061785345 0.33493726061785345 0.0 0.0 0.0 0.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 2 9.015528499999789 59.62754990000002 0.0 68.64307839999981 218.84748069999966 218.84748069999966 218.84748069999966 768.0859375 799.76953125 55 55 1.0 55 29 29 0.0 0.28358370555468304 0.28358370555468304 0.28358370555468304 0.0 0.0 0.0 0.0 False 0 0 False 1.896551724137931 1.896551724137931 1.77974371321521 1.77974371321521 0.9384103215134744 0.9384103215134744 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 10.0 10.0 0 0.0 0 0.0 5.592801556544966 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 29.0 0.0 0.0 29.0 29.0 29.0 29.0 29.0 55.0 55.0 0.0 0.0 0.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0 55.0 0.0
5 1 1 25.770333500000106 171.25112680000018 0.0 197.02146030000029 415.86894099999995 415.86894099999995 415.86894099999995 1268.79296875 1378.30859375 85 85 1.0 0 55 55 0.0 0.19676185665439905 0.19676185665439905 0.19676185665439905 0.0 0.0 0.0 0.0 False 0 0 False 1.5454545454545454 1.5454545454545454 1.0150384378451045 1.0150384378451045 0.6567895774291853 0.6567895774291853 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 0 0.0 0 0.0 3.106378402072018 0.0 0.0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 55.0 0.0 0.0 55.0 55.0 55.0 55.0 55.0 85.0 85.0 0.0 0.0 0.0 0.0 85.0 0.0 85.0 0.0 85.0 0.0 85.0 0.0 85.0 0.0
