 RU AL GT ST OT TT LT CT WT RSS VMS LE AC CF PSG CP_EF_L CP_EF_A SP_ED_L SP_ED_A SP_EB_L SP_EB_A SP_MIN_L SP_MIN_A SP_LOWER_L SP_LOWER_A SP_MED_L SP_MED_A SP_UPPER_L SP_UPPER_A SP_MAX_L SP_MAX_A DS_T DS_TD_MEAN DS_TD_STD DS_TD_CD DS_TD_MIN DS_TD_LOWER DS_TD_MED DS_TD_UPPER DS_TD_MAX DS_TS_MEAN DS_TS_STD DS_TS_CD DS_TS_MIN DS_TS_LOWER DS_TS_MED DS_TS_UPPER DS_TS_MAX
0 0 3 1.204989199999999 1.5943004999999983 0.0 2.7992896999999974 2.7992896999999974 2.7992896999999974 2.7992896999999974 171.09375 160.75390625 20 20 1.0 20 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1 2.0 0.0 0.0 2.0 2.0 2.0 2.0 2.0 20.0 0.0 0.0 20.0 20.0 20.0 20.0 20.0
1 0 2 4.1460616 2.9467947000000017 0.23436949999999968 7.327225800000002 10.1265155 10.1265155 10.1265155 286.8125 279.33984375 44 44 1.0 44 2.2 2.2 2.015727634065883 2.015727634065883 0.9162398336663103 0.9162398336663103 1.0 1.0 1.0 1.0 2.0 2.0 3.0 3.0 10.0 10.0 1 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 44.0 0.0 0.0 44.0 44.0 44.0 44.0 44.0
2 0 1 11.1935462 6.3018414999999735 0.5430183999999834 18.038406099999957 28.164921599999957 28.164921599999957 28.164921599999957 571.1796875 574.23046875 71 71 1.0 0 1.6136363636363635 1.6136363636363635 0.9204627019188114 0.9204627019188114 0.570427589921517 0.570427589921517 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
