 RU AL GT ST OT TT LT CT WT RSS VMS LE AC CF PSG SIZE SGLITS_T HAS_TRAILING TOT_CHOICES PRE_CHOICES FGOALS_ORDER CP_EF_L CP_EF_A SP_ED_L SP_ED_A SP_EB_L SP_EB_A SP_MIN_L SP_MIN_A SP_LOWER_L SP_LOWER_A SP_MED_L SP_MED_A SP_UPPER_L SP_UPPER_A SP_MAX_L SP_MAX_A T_INTER_SP P_INTER_SP T_INTER_Q P_INTER_Q M_CHILD_SPREAD DIV_INDEX_SPREAD DIV_STEP_SPREAD DIVS_T DS_T DS_TD_MEAN DS_TD_STD DS_TD_CD DS_TD_MIN DS_TD_LOWER DS_TD_MED DS_TD_UPPER DS_TD_MAX DS_TS_MEAN DS_TS_STD DS_TS_CD DS_TS_MIN DS_TS_LOWER DS_TS_MED DS_TS_UPPER DS_TS_MAX PR_T PR_TS_MEAN PR_TS_STD PR_TS_CD PR_TS_MIN PR_TS_LOWER PR_TS_MED PR_TS_UPPER PR_TS_MAX PP_LE_MEAN PP_AC_MEAN PP_LE_STD PP_AC_STD PP_LE_CD PP_AC_CD PP_LE_MIN PP_AC_MIN PP_LE_LOWER PP_AC_LOWER PP_LE_MED PP_AC_MED PP_LE_UPPER PP_AC_UPPER PP_LE_MAX PP_AC_MAX
0 0 3 3.187778699999967 80.84568500000006 0.0 84.03346370000003 84.03346370000003 84.03346370000003 84.03346370000003 557.16796875 570.98046875 26 26 1.0 26 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 26.0 0.0 0.0 26.0 26.0 26.0 26.0 26.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 2 6.568380900000534 7.152914299999566 0.0 13.7212952000001 95.2271124000003 97.75475890000013 48.895822800000104 685.46875 703.98046875 50 50 1.0 50 26 26 False 0 0 False 1.9230769230769231 1.9230769230769231 1.95802097890859 1.95802097890859 1.0181709090324669 1.0181709090324669 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 10.0 10.0 0 0.0 0 0.0 8.338262841799537 0.0 4.618802153517006 2 2 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 25.0 11.313708498984761 0.4525483399593904 17.0 21.0 25.0 29.0 33.0 2 13.0 0.0 0.0 13.0 13.0 13.0 13.0 13.0 25.0 25.0 11.313708498984761 11.313708498984761 0.4525483399593904 0.0 17.0 0.0 21.0 0.0 25.0 0.0 29.0 0.0 33.0 0.0
2 0 1 21.102808900000127 366.17635509999957 0.0 387.2791639999997 103.07168410000025 485.0339228999998 121.32026659999993 765.5546875 783.90234375 100 100 1.0 0 50 50 False 0 0 False 2.0 2.0 2.407471363764674 2.407471363764674 1.203735681882337 1.203735681882337 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 15.0 15.0 0 0.0 0 0.0 8.857764955111419 4.207136793592526 4.09878030638384 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4 12.5 4.654746681256314 0.3723797345005051 8.0 8.75 12.5 16.25 17.0 25.0 25.0 8.48528137423857 8.48528137423857 0.3394112549695428 0.0 13.0 0.0 23.5 0.0 27.0 0.0 28.5 0.0 33.0 0.0
3 1 3 3.1921090999998114 65.27001470000027 0.0 68.46212380000009 68.46212380000009 68.46212380000009 68.46212380000009 651.7109375 651.93359375 26 26 1.0 26 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 26.0 0.0 0.0 26.0 26.0 26.0 26.0 26.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 2 6.351814800000511 6.5742662999996355 0.0 12.926081100000147 79.63934050000023 81.38820490000023 40.71287625000008 739.98828125 748.5390625 48 48 1.0 48 26 26 False 0 0 False 1.8461538461538463 1.8461538461538463 1.8480759225163383 1.8480759225163383 1.00104112469635 1.00104112469635 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 10.0 10.0 0 0.0 0 0.0 8.487721727197657 0.0 6.3508529610858835 2 2 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 24.0 15.556349186104045 0.6481812160876685 13.0 18.5 24.0 29.5 35.0 2 13.0 0.0 0.0 13.0 13.0 13.0 13.0 13.0 24.0 24.0 15.556349186104045 15.556349186104045 0.6481812160876685 0.0 13.0 0.0 18.5 0.0 24.0 0.0 29.5 0.0 35.0 0.0
5 1 1 20.365068499998642 34.68684230000008 0.0 55.05191079999872 90.49843160000057 136.44011569999896 34.15431964999968 726.90234375 766.375 97 97 1.0 0 48 48 False 0 0 False 2.0208333333333335 2.0208333333333335 2.522153616504797 2.522153616504797 1.2480760164147446 1.2480760164147446 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 18.0 18.0 0 0.0 0 0.0 6.114296439417548 5.848076606885378 7.2989725304319375 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4 12.0 6.377042156569663 0.5314201797141386 6.0 6.75 12.0 17.25 18.0 24.25 24.25 11.116804097101529 11.116804097101529 0.4584249112206816 0.0 8.0 0.0 22.25 0.0 28.0 0.0 30.0 0.0 33.0 0.0
6 2 3 3.1874873999995543 64.41917430000012 0.0 67.60666169999968 67.60666169999968 67.60666169999968 67.60666169999968 667.48046875 674.09375 26 26 1.0 26 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 26.0 0.0 0.0 26.0 26.0 26.0 26.0 26.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7 2 2 6.362018000000262 5.406308899999885 0.0 11.768326900000147 77.33415910000008 79.37498859999982 39.706178249999994 751.05859375 767.59765625 48 48 1.0 48 26 26 False 0 0 False 1.8461538461538463 1.8461538461538463 1.9119060163576596 1.9119060163576596 1.035615758860399 1.035615758860399 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 10.0 10.0 0 0.0 0 0.0 7.957542661343423 0.0 5.773502691896258 2 2 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 24.0 14.142135623730951 0.5892556509887896 14.0 19.0 24.0 29.0 34.0 2 13.0 0.0 0.0 13.0 13.0 13.0 13.0 13.0 24.0 24.0 14.142135623730951 14.142135623730951 0.5892556509887896 0.0 14.0 0.0 19.0 0.0 24.0 0.0 29.0 0.0 34.0 0.0
8 2 1 21.284211299999924 66.3607760000009 0.0 87.64498730000082 86.98565140000028 167.01997590000065 41.79907930000019 794.21484375 813.65625 100 100 1.0 0 48 48 True 0 0 False 2.0833333333333335 2.0833333333333335 1.8149057768169135 1.8149057768169135 0.8799543160324429 0.8799543160324429 1.0 1.0 1.0 1.0 1.5 1.5 2.0 2.0 10.0 10.0 0 0.0 0 0.0 7.279712423094955 5.477225575051661 6.04979338490167 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4 12.0 5.773502691896258 0.4811252243246882 7.0 7.0 12.0 17.0 17.0 25.0 25.0 10.677078252031311 10.677078252031311 0.4270831300812524 0.0 9.0 0.0 24.75 0.0 30.0 0.0 30.25 0.0 31.0 0.0
9 3 3 3.1922115000004396 86.80882060000022 0.0 90.00103210000066 90.00103210000066 90.00103210000066 90.00103210000066 697.40234375 699.0078125 26 26 1.0 26 1 0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 26.0 0.0 0.0 26.0 26.0 26.0 26.0 26.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
