strategy   hasty hasty hasty hasty steady steady steady steady
   "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length
online_method AL PN        
cf 1.0 1.0 0.6481526000000031 4.24608669999968 2.5 4.5 0.735022750000013 4.316403499999836 3.0 5.0
cf 1.0 2.0 0.7894018999999872 1.3697296000001415 2.5 6.0 0.7854296000001284 1.539645200000038 3.0 6.0
cf 1.0 3.0 0.76265044999991 1.3417736999998766 3.0 7.0 0.763500750000162 1.423556699999864 3.0 7.0
cf 1.0 4.0 0.4294943499999846 1.0358452999999916 3.0 3.5 0.4976357000000462 0.6744117999999446 3.0 3.5
cf 1.0 5.0 0.6719890499997518 0.8500801000001843 3.0 6.0 0.6788093499999945 0.8584928499999762 3.0 6.5
cf 1.0 6.0 0.45766120000010346 0.5063808000000165 3.0 4.0 0.45646914999998955 0.5043583999999441 3.0 4.0
cf 1.0 7.0 0.5137471000000176 0.5277349999999501 3.0 5.0 0.5109614499999822 0.5165781500001003 3.0 5.0
cf 1.0 8.0 0.4563009000002012 0.6073758000000566 2.0 4.0 0.4510925999998108 0.5020425000000728 2.0 4.0
cf 1.0 9.0 0.6236767000000043 0.6358484500000259 2.0 6.0 0.6245469500001128 0.6245469500001128 2.0 6.0
cf 1.0 10.0 0.3698548500000136 0.5029035999999962 2.0 3.0 0.35762869999996383 0.49762539999983346 2.0 3.0
cf 1.0 11.0 0.348248950000027 0.348248950000027 2.0 3.0 0.3425590000000511 0.3425590000000511 2.0 3.0
cf 1.0 12.0 0.34373010000001614 0.34373010000001614 2.0 3.0 0.34258855000004473 0.34258855000004473 2.0 3.0
cf 1.0 13.0 0.3403334499998749 0.3403334499998749 2.0 3.0 0.3447159500000936 0.3447159500000936 2.0 3.0
cf 1.0 14.0 0.3438029 0.3438029 2.0 3.0 0.34253864999999456 0.34253864999999456 2.0 3.0
cf 1.0 15.0 0.4460407999999916 0.4460407999999916 2.0 4.0 0.35521600000001285 0.35521600000001285 2.0 3.0
cf 1.0 16.0 0.45296505000021625 0.45296505000021625 2.0 4.0 0.3438692000001424 0.3438692000001424 2.0 3.0
cf 1.0 17.0 0.45113920000022745 0.45113920000022745 2.0 4.0 0.4501951499999777 0.4501951499999777 2.0 4.0
cf 1.0 18.0 0.44323220000009655 0.44323220000009655 2.0 4.0 0.39621220000009316 0.39621220000009316 2.0 3.0
cf 1.0 19.0 0.348359549999941 0.348359549999941 2.0 3.0 0.3422041999999976 0.3422041999999976 2.0 3.0
cf 1.0 20.0 0.3493561000000227 0.3493561000000227 2.0 3.0 0.34864989999999807 0.34864989999999807 2.0 3.0
cf 1.0 21.0 0.34436270000009017 0.34436270000009017 2.0 3.0 0.3438196499999435 0.3438196499999435 2.0 3.0
cf 1.0 22.0 0.3417724999999336 0.3417724999999336 2.0 3.0 0.34257775000000373 0.34257775000000373 2.0 3.0
cf 1.0 23.0 0.4495923999998013 0.4495923999998013 2.0 4.0 0.39582514999992213 0.39582514999992213 2.0 3.5
cf 1.0 24.0 0.45277995000001425 0.45277995000001425 2.0 4.0 0.3434158500000777 0.3434158500000777 2.0 3.0
cf 1.0 25.0 0.450681450000161 0.450681450000161 2.0 4.0 0.3957831999998831 0.3957831999998831 2.0 3.5
cf 1.0 26.0 0.3463701999999103 0.3463701999999103 2.0 3.0 0.343877200000108 0.343877200000108 2.0 3.0
cf 1.0 27.0 0.2596666999996842 0.2596666999996842 2.0 2.0 0.28296280000023444 0.28296280000023444 2.0 2.5
cf 1.0 28.0 0.34501759999996295 0.34501759999996295 2.0 3.0 0.3399483000000032 0.3399483000000032 2.0 3.0
cf 1.0 29.0 0.3022711999999501 0.3022711999999501 2.0 2.5 0.421721299999831 0.421721299999831 3.0 4.0
cf 1.0 30.0 0.3536039000001097 0.3536039000001097 2.0 3.0    
cf 1.0 31.0 0.3501755000000344 0.3501755000000344 2.0 3.0    
cf 1.0 32.0 0.2717814000000089 0.2717814000000089 2.0 2.0    
cf 1.0 33.0 0.4612932000002274 0.4612932000002274 2.0 4.0    
cf 1.0 34.0 0.3589538000001085 0.3589538000001085 2.0 3.0    
cf 1.0 35.0 0.2599709999999504 0.2599709999999504 2.0 2.0    
cf 2.0 1.0 1.7139793000000263 3.621442400000177 4.5 18.0 1.7705381500000785 3.696649050000076 5.0 18.5
cf 2.0 2.0 0.3946716999999609 0.3946716999999609 4.5 6.0 0.7693795000001558 0.7693795000001558 5.5 10.5
cf 2.0 3.0 0.5894816499999465 0.5894816499999465 4.5 8.0 0.5965023000000258 0.5965023000000258 5.5 8.0
cf 2.0 4.0 0.4665282500000387 0.4665282500000387 4.5 7.0 0.37241389999995533 0.37241389999995533 4.0 5.0
cf 2.0 5.0 0.34595705000000976 0.34595705000000976 4.0 5.0 0.3442249000000217 0.3442249000000217 4.0 5.0
cf 2.0 6.0 0.3568096500000593 0.3568096500000593 2.0 4.5 0.24599700000021585 0.24599700000021585 2.0 3.0
cf 2.0 7.0 0.2540293000000133 0.2540293000000133 2.0 3.0 0.24624010000005114 0.24624010000005114 2.0 3.0
cf 2.0 8.0 0.3936561999999526 0.3936561999999526 2.0 5.0 0.3228487499998778 0.3228487499998778 2.0 4.0
cf 2.0 9.0 0.21626075000000355 0.21626075000000355 2.0 2.0 0.17945735000000695 0.17945735000000695 2.0 2.0
cf 2.0 10.0 0.2470739999998628 0.2470739999998628 2.0 3.0 0.24509920000008376 0.24509920000008376 2.0 3.0
cf 3.0 1.0 1.913603549999777 1.913603549999777 1.0 20.0 1.909197149999869 1.909197149999869 1.0 20.0
gf 1.0 1.0 0.6441463999998405 4.23158664999977 2.5 4.5 0.7407091500000433 4.336789799999991 3.0 5.0
