online_method   cf cf cf cf gf gf gf gf hy hy hy hy
   "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length
problem AL PN            
ps3 1.0 1.0 0.6483473500000514 4.277316599999864 2.5 4.5 0.6453990000001681 4.2775271000001 2.5 4.5 0.6439520500000526 4.239547199999961 2.5 4.5
ps3 1.0 2.0 0.7860272500001884 1.4416077500001023 2.5 6.0 0.791842050000028 1.4299947000000088 2.5 7.0 0.8360248499999301 1.4351886000001886 2.5 7.0
ps3 1.0 3.0 0.7631588499999964 1.3568316499997195 3.0 7.0 0.7630197000000045 1.3299235500001885 2.5 7.0 0.7596058500000709 1.267157899999745 2.5 7.0
ps3 1.0 4.0 0.4958370999999886 0.8111872500000317 3.0 3.5 0.5541780999998878 0.9806503499999337 3.5 5.0 0.5389076999999816 0.9639078000001291 3.5 5.0
ps3 1.0 5.0 0.6723257499997999 0.8541786500000512 3.0 6.0 0.4857548999999608 0.7887801000000536 2.5 4.0 0.4569311000000766 0.7973257000000302 3.0 4.0
ps3 1.0 6.0 0.4567413499998736 0.5057876999999991 3.0 4.0 0.4559581999999409 0.4673025499999781 2.0 4.0 0.4542034999999487 0.45769495000001825 2.5 4.0
ps3 1.0 7.0 0.5120725000000448 0.5222680999999056 3.0 5.0 0.4208744999999681 0.5385668000002397 2.0 4.0 0.4192312499999957 0.5316342000000418 2.0 4.0
ps3 1.0 8.0 0.4538166999999476 0.5299136999999519 2.0 4.0 0.4549559999999389 0.5233589999999708 2.0 4.0 0.5627621999999519 0.6541631000000052 2.0 5.0
ps3 1.0 9.0 0.624243700000136 0.630674450000015 2.0 6.0 0.5603121000000044 0.5676738000000796 2.0 5.0 0.5552854000001162 0.5579464000001053 2.0 5.0
ps3 1.0 10.0 0.36479630000005153 0.5008494999999584 2.0 3.0 0.39497754999995743 0.49533754999993107 2.0 3.0 0.42670079999993504 0.502043199999946 2.0 4.0
ps3 1.0 11.0 0.3442941999998084 0.3442941999998084 2.0 3.0 0.34166579999998703 0.34166579999998703 2.0 3.0 0.3434846000000675 0.3434846000000675 2.0 3.0
ps3 1.0 12.0 0.3430379499999958 0.3430379499999958 2.0 3.0 0.342763450000092 0.342763450000092 2.0 3.0 0.3410649000002195 0.3410649000002195 2.0 3.0
ps3 1.0 13.0 0.3435369500001002 0.3435369500001002 2.0 3.0 0.34380369999982463 0.34380369999982463 2.0 3.0 0.3386616999999319 0.3386616999999319 2.0 3.0
ps3 1.0 14.0 0.3430564499998638 0.3430564499998638 2.0 3.0 0.3456128999998782 0.3456128999998782 2.0 3.0 0.3444955500000333 0.3444955500000333 2.0 3.0
ps3 1.0 15.0 0.35661269999997103 0.35661269999997103 2.0 3.0 0.4519161000001191 0.4519161000001191 2.0 4.0 0.35549125000014214 0.35549125000014214 2.0 3.0
ps3 1.0 16.0 0.44625375000001094 0.44625375000001094 2.0 4.0 0.35860590000002907 0.35860590000002907 2.0 3.0 0.3496830500000101 0.3496830500000101 2.0 3.0
ps3 1.0 17.0 0.4507843500001769 0.4507843500001769 2.0 4.0 0.3667070999997577 0.3667070999997577 2.0 3.0 0.44861790000004476 0.44861790000004476 2.0 4.0
ps3 1.0 18.0 0.4420341500001044 0.4420341500001044 2.0 3.0 0.3651301000000018 0.3651301000000018 2.0 3.0 0.4480986999999459 0.4480986999999459 2.0 4.0
ps3 1.0 19.0 0.343604749999912 0.343604749999912 2.0 3.0 0.35038385000001426 0.35038385000001426 2.0 3.0 0.3441706500000805 0.3441706500000805 2.0 3.0
ps3 1.0 20.0 0.34864989999999807 0.34864989999999807 2.0 3.0 0.3413514999998597 0.3413514999998597 2.0 3.0 0.3434346000000801 0.3434346000000801 2.0 3.0
ps3 1.0 21.0 0.3440445000002228 0.3440445000002228 2.0 3.0 0.35320680000018 0.35320680000018 2.0 3.0 0.3472369999999998 0.3472369999999998 2.0 3.0
ps3 1.0 22.0 0.3425061999999457 0.3425061999999457 2.0 3.0 0.3437913000001345 0.3437913000001345 2.0 3.0 0.34156534999998206 0.34156534999998206 2.0 3.0
ps3 1.0 23.0 0.4480778999998734 0.4480778999998734 2.0 4.0 0.3429092999999739 0.3429092999999739 2.0 3.0 0.3425224499999828 0.3425224499999828 2.0 3.0
