   IT IT PN PN TT TT WT WT SIZE SIZE LE LE AC AC CF CF PP_EF_L PP_EF_L SP_EB_L SP_EB_L
statistic   0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR
problem achievement_type AL                    
ps1 seqa 1 1.0 0.0 1.0 0.0 7.284796033333383 0.6620079000000724 11.134473900000012 0.7346943333331565 26.0 0.0 39.0 0.0 39.0 0.0 1.0 0.0 1.5 0.0 0.5190129914747507 0.12832059094325973
ps1 seqa 2 1.0 0.0 1.0 0.0 2.5242583666666127 0.056669733333273076 3.8784736666665935 0.08315356666672817 18.0 0.0 26.0 0.0 26.0 0.0 1.0 0.0 1.444444444444444 0.0 0.5757678239805388 0.0944807865195167
ps1 seqa 3 1.0 0.0 1.0 0.0 1.3409509666667152 0.0533563333334397 1.3409509666667152 0.0533563333334397 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps1 sima 1 1.0 0.0 1.0 0.0 7.3194586000001225 0.5336424333333053 11.21163610000004 0.5809656666664248 26.0 0.0 39.0 0.0 39.0 0.0 1.0 0.0 1.5 0.0 0.5303077758919074 0.10334682642011424
ps1 sima 2 1.0 0.0 1.0 0.0 2.5269671000000167 0.05577420000001676 3.881364666666684 0.07935266666670253 18.0 0.0 26.0 0.0 26.0 0.0 1.0 0.0 1.444444444444444 0.0 0.5923282596182288 0.0944807865195167
ps1 sima 3 1.0 0.0 1.0 0.0 1.3460649333333592 0.05140109999982201 1.3460649333333592 0.05140109999982201 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps2 seqa 1 1.0 0.0 1.0 0.0 14.969634266666503 1.9362222333331272 20.247063900000114 1.9661338333329101 34.0 0.0 54.333333333333336 1.3333333333333333 54.333333333333336 1.3333333333333333 1.0 0.0 1.5980392156862742 0.039215686274509366 0.6608815783956944 0.036688102643863206
ps2 seqa 2 1.0 0.0 1.0 0.0 3.9036552333333625 0.20348236666655387 5.275363166666428 0.2269507666668602 18.0 0.0 34.0 0.0 34.0 0.0 1.0 0.0 1.888888888888889 0.0 1.165792320652517 0.03741944144963405
ps2 seqa 3 1.0 0.0 1.0 0.0 1.3457944333334904 0.05103146666671902 1.3457944333334904 0.05103146666671902 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps2 sima 1 1.0 0.0 1.0 0.0 15.329033900000026 2.089244433333667 20.58682556666636 2.2065935333334465 34.0 0.0 53.666666666666664 1.3333333333333333 53.666666666666664 1.3333333333333333 1.0 0.0 1.5784313725490196 0.039215686274509366 0.6667876836097534 0.050598068310320876
ps2 sima 2 1.0 0.0 1.0 0.0 3.9089423333332385 0.11248383333348944 5.2567317666665945 0.15713556666674813 18.0 0.0 34.0 0.0 34.0 0.0 1.0 0.0 1.888888888888889 0.0 1.16114586470114 0.02851767641480237
ps2 sima 3 1.0 0.0 1.0 0.0 1.3545332666667111 0.049619866666616996 1.3545332666667111 0.049619866666616996 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 seqa 1 1.0 0.0 1.0 0.0 46.557484966667026 15.103921233333248 58.699843033333 14.914644333333529 44.0 0.0 71.66666666666667 2.0 71.66666666666667 2.0 1.0 0.0 1.6482683982683983 0.03030303030302998 0.6100561222238482 0.053601387285004666
ps3 seqa 2 1.0 0.0 1.0 0.0 9.413256666666493 3.6434483666665063 11.399673633333206 3.5181273666666386 20.0 0.0 44.0 0.0 44.0 0.0 1.0 0.0 2.2 0.0 0.9435108559240607 0.045742977872286095
ps3 seqa 3 1.0 0.0 1.0 0.0 1.918403533333181 0.12810733333378713 1.918403533333181 0.12810733333378713 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 sima 1 1.0 0.0 1.0 0.0 47.38095050000063 16.374792766665603 60.91348503333427 16.35693003333323 44.0 1.3333333333333333 71.66666666666667 2.0 71.66666666666667 2.0 1.0 0.0 1.6536796536796536 0.03571428571428529 0.6172333399128959 0.035612027862837715
ps3 sima 2 1.0 0.0 1.0 0.0 9.773609033333003 3.512450366667213 11.687646633333108 3.533781000000177 20.0 0.0 44.0 1.3333333333333333 44.0 1.3333333333333333 1.0 0.0 2.2 0.06666666666666672 0.9473448495807548 0.039313199862559135
ps3 sima 3 1.0 0.0 1.0 0.0 1.8918509333331406 0.1250674666662611 1.8918509333331406 0.1250674666662611 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
