problem   ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3 ps3 ps3 ps3 ps3
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
achievement_type AL PN                        
seqa 1.0 1.0 11.29137509999998 11.29137509999998   26.0 39.0 1.5 0.812403840463596 20.47801909999941 20.47801909999941   34.0 55.0 1.617647058823529 1.04999787793691 57.52232850000064 57.52232850000064   44.0 71.0 1.659090909090909 1.010253981839423
seqa 2.0 1.0 3.939696599999991 3.939696599999991   18.0 26.0 1.444444444444444 0.8555852638929972 5.460951200000011 5.460951200000011   18.0 34.0 1.888888888888889 2.193275522213265 11.27651990000049 11.27651990000049   20.0 44.0 2.2 2.067289096988207
seqa 3.0 1.0 1.343065199999998 1.343065199999998   1.0 18.0 1.0 0.0 1.344537299999899 1.344537299999899   1.0 18.0 1.0 0.0 1.920408699999882 1.920408699999882   1.0 20.0 1.0 0.0
sima 1.0 1.0 11.42527710000001 11.42527710000001   26.0 39.0 1.5 0.7615773105863908 20.96710779999989 20.96710779999989   34.0 55.0 1.617647058823529 1.044892509546431 57.7152992 57.7152992   44.0 71.0 1.659090909090909 1.010253981839423
sima 2.0 1.0 3.978427199999942 3.978427199999942   18.0 26.0 1.444444444444444 0.8555852638929972 5.484759099999792 5.484759099999792   18.0 34.0 1.888888888888889 2.193275522213265 11.24202259999993 11.24202259999993   20.0 44.0 2.2 2.067289096988207
sima 3.0 1.0 1.348817700000126 1.348817700000126   1.0 18.0 1.0 0.0 1.350526800000125 1.350526800000125   1.0 18.0 1.0 0.0 1.893747500000245 1.893747500000245   1.0 20.0 1.0 0.0
