  N N N S_f S_f S_f \mu_d \mu_d \mu_d \mu_e \mu_e \mu_e
problem  ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3
planning_mode AL            
offline 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
offline 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
online 1.0 4.0 4.0 4.0 0.25 0.25 0.25 0.3662270988996333 0.5476172566183899 0.2267120136045349 0.2153846153846154 0.3529411764705883 0.1454545454545455
online 2.0 2.0 2.0 2.0 0.5 0.5 0.5 0.0 0.0 0.0 0.0 0.0 0.0
