   IT IT PN PN TT TT WT WT SIZE SIZE LE LE AC AC CF CF PP_EF_L PP_EF_L SP_EB_L SP_EB_L
statistic   0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR
problem planning_mode AL                    
ps1 offline 1 1.0 0.0 1.0 0.0 6.70117040000008 1.1595441999999707 10.02918240000005 1.2245645000000405 26.0 0.0 39.0 0.0 39.0 0.0 1.0 0.0 1.5 0.0 0.5416025603090641 0.10208383034514346
ps1 offline 2 1.0 0.0 1.0 0.0 1.9771979 0.032111500000071125 3.34005969999987 0.08675069999985396 18.0 0.0 26.0 0.0 26.0 0.0 1.0 0.0 1.444444444444444 0.0 0.5426469527051588 0.0955064920121167
ps1 offline 3 1.0 0.0 1.0 0.0 1.356307100000208 0.05921680000005791 1.356307100000208 0.05921680000005791 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps1 online 1 2.5 1.5 2.5 1.5 1.261453200000062 0.6677559749999267 1.6015623000000685 2.145095350000005 6.5 3.0 10.0 6.25 10.0 6.25 1.0 0.0 1.4777777777777779 0.2625000000000002 0.4 0.07579448858995352
ps1 online 2 1.5 1.0 1.5 1.0 1.13155809999995 0.6912825999999384 1.7843280999999678 2.071136099999933 9.0 0.0 13.0 8.0 13.0 8.0 1.0 0.0 1.4444444444444444 0.8888888888888891 0.3569301070510337 0.5580489988532434
ps1 online 3 1.0 0.0 1.0 0.0 1.3639246499999014 0.05632687499988265 1.3639246499999014 0.05632687499988265 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps2 offline 1 1.0 0.0 1.0 0.0 11.98459490000005 1.7458339999999186 16.76652250000006 1.918091700000108 34.0 0.0 53.0 2.0 53.0 2.0 1.0 0.0 1.558823529411765 0.05882352941176405 0.6735835443368857 0.05483836385104013
ps2 offline 2 1.0 0.0 1.0 0.0 3.305529700000022 0.20472830000005704 4.693833799999425 0.2189079000000902 18.0 0.0 34.0 0.0 34.0 0.0 1.0 0.0 1.888888888888889 0.0 1.175258891582203 0.04184247626645621
ps2 offline 3 1.0 0.0 1.0 0.0 1.343877699999979 0.05778539999982901 1.343877699999979 0.05778539999982901 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps2 online 1 2.5 1.5 2.5 1.5 1.6507143999999414 1.8657950000000105 1.989863799999952 4.036326425000045 8.5 7.0 12.5 15.25 12.5 15.25 1.0 0.0 1.4307692307692306 0.4708333333333332 0.42473328748774736 0.3742926548008284
ps2 online 2 1.5 1.0 1.5 1.0 1.6687357000000986 1.6791598749998897 2.3308264999998016 3.0340883000001 9.0 0.0 17.0 16.0 17.0 16.0 1.0 0.0 1.8888888888888888 1.7777777777777781 0.6573460357586329 1.061508360777248
ps2 online 3 1.0 0.0 1.0 0.0 1.3646806999998375 0.06178140000006138 1.3646806999998375 0.06178140000006138 1.0 0.0 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 offline 1 1.0 0.0 1.0 0.0 36.58171210000035 10.513239100000014 49.96001339999998 8.91114370000173 44.0 0.0 71.0 2.0 71.0 2.0 1.0 0.0 1.642857142857143 0.04545454545454497 0.6156103611641836 0.07622208531239671
ps3 offline 2 1.0 0.0 1.0 0.0 9.209325800000016 3.990588400000089 11.14768549999994 3.81144429999984 20.0 0.0 44.0 0.0 44.0 0.0 1.0 0.0 2.2 0.0 0.9511788432374488 0.045742977872286095
ps3 offline 3 1.0 0.0 1.0 0.0 1.909820700000068 0.12001750000013112 1.909820700000068 0.12001750000013112 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 online 1 2.5 1.5 2.5 1.5 2.003348699999805 1.6976230249997568 3.0491629000001694 5.127087774999893 11.0 4.0 18.0 11.0 18.0 11.0 1.0 0.0 1.625 0.37179487179487203 0.5314672310939026 0.2787326990971442
ps3 online 2 1.5 1.0 1.5 1.0 2.0563208499996226 0.8688079500001036 3.048092400000087 2.9044857249998444 10.0 0.0 22.0 9.0 22.0 9.0 1.0 0.0 2.2 0.9000000000000001 0.7782268600273006 0.5679529434142674
ps3 online 3 1.0 0.0 1.0 0.0 1.922408099999757 0.10055712499995173 1.922408099999757 0.10055712499995173 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
