   IT IT PN PN TT TT WT WT SIZE SIZE LE LE AC AC CF CF PP_EF_L PP_EF_L SP_EB_L SP_EB_L
statistic   0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR
problem online_bounds AL                    
ps3 "(0.5, 0.5)" 1 9.5 9.0 9.5 9.0 0.5684980500000876 0.21309126250001498 0.6743451000000533 0.6335392124999782 2.5 1.0 4.5 2.0 4.5 2.0 1.0 0.0 1.5 0.8125 0.37320508075688774 0.43570226039551585
ps3 "(0.5, 0.5)" 2 4.0 3.5 4.0 3.5 0.5825734750000038 0.18735390000011165 0.6336635250001166 0.4858628250001972 2.5 2.0 7.0 3.0 7.0 3.0 1.0 0.0 2.3666666666666663 4.55 0.3370365553462974 0.5630290957495043
ps3 "(0.5, 0.5)" 3 1.0 0.0 1.0 0.0 1.894214975000054 0.12422026250004237 1.894214975000054 0.12422026250004237 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 "(1.0, 0.5)" 1 9.0 8.5 9.0 8.5 0.5749102250000391 0.12646056249991844 0.5829762000000116 0.28817882499991043 3.0 1.0 5.0 1.5 5.0 1.5 1.0 0.0 1.5833333333333335 0.9166666666666665 0.4089564406759849 0.5235506022160966
ps3 "(1.0, 0.5)" 2 2.5 2.0 2.5 2.0 1.1595384749999058 0.23748743749965595 1.2361501249999662 1.4078383375000245 5.5 3.0 12.0 4.0 12.0 4.0 1.0 0.0 2.3 2.4492063492063494 0.674721833370856 0.46317760944189035
ps3 "(1.0, 0.5)" 3 1.0 0.0 1.0 0.0 1.9062966000000436 0.11720472500003243 1.9062966000000436 0.11720472500003243 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 "(1.0, 1.0)" 1 5.5 4.5 5.5 4.5 1.0762061499998765 0.30083599999954236 1.2354221499997495 1.1870541499997955 5.5 2.0 8.5 3.0 8.5 3.0 1.0 0.0 1.6 0.566666666666667 0.42802076203511996 0.19842246989102483
ps3 "(1.0, 1.0)" 2 2.5 2.0 2.5 2.0 1.1576811499998598 0.23885450000018693 1.2345285500003624 1.3181366000000736 5.0 3.5 12.0 3.0 12.0 3.0 1.0 0.0 2.3 2.3833333333333337 0.6763104554161135 0.5163896123199511
ps3 "(1.0, 1.0)" 3 1.0 0.0 1.0 0.0 1.92581397499999 0.14544900000048977 1.92581397499999 0.14544900000048977 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 "(1.5, 0.5)" 1 8.0 7.5 8.0 7.5 0.5767536000000177 0.12451650000004122 0.5817669500002296 0.24002264999990075 3.0 1.0 5.0 1.75 5.0 1.75 1.0 0.0 1.666666666666667 0.9166666666666665 0.4 0.37628208517365164
ps3 "(1.5, 0.5)" 2 2.0 2.0 2.0 2.0 1.6236977499998346 0.5515974374998929 1.6809758749999584 2.3673851375001433 6.5 3.75 16.5 7.5 16.5 7.5 1.0 0.0 2.0125 2.106060606060606 0.5888552186410239 0.4201677596833362
ps3 "(1.5, 0.5)" 3 1.0 0.0 1.0 0.0 1.913436174999969 0.11866911250008094 1.913436174999969 0.11866911250008094 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 "(1.5, 1.0)" 1 4.5 4.5 4.5 4.5 1.108568049999917 0.18541310000004807 1.18825059999989 1.479185199999535 5.5 2.0 8.5 2.0 8.5 2.0 1.0 0.0 1.666666666666667 0.607142857142857 0.42063049617804116 0.21992747449026545
ps3 "(1.5, 1.0)" 2 2.0 2.0 2.0 2.0 1.6129577750001691 0.5556443124998578 1.683872124999766 2.3433638500006713 6.0 3.875 16.0 7.5 16.0 7.5 1.0 0.0 2.071428571428571 2.0208333333333335 0.6414688163596491 0.4226589932840714
ps3 "(1.5, 1.0)" 3 1.0 0.0 1.0 0.0 1.900299224999843 0.11907966250016266 1.900299224999843 0.11907966250016266 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
ps3 "(1.5, 1.5)" 1 4.0 3.5 4.0 3.5 1.5839045249998804 0.6380981624999118 1.6625673750001013 1.8698554125000806 6.5 3.0 12.0 5.0 12.0 5.0 1.0 0.0 1.61875 0.6458333333333335 0.4489119138722417 0.1856322308392135
ps3 "(1.5, 1.5)" 2 2.0 2.0 2.0 2.0 1.6305913500002447 0.5660513500001885 1.6854271250000998 2.386717587500234 6.5 3.875 16.5 7.5 16.5 7.5 1.0 0.0 2.0625 2.2333333333333334 0.5868876552746234 0.4208421458949625
ps3 "(1.5, 1.5)" 3 1.0 0.0 1.0 0.0 1.8933273999999185 0.11179131250041519 1.8933273999999185 0.11179131250041519 1.0 0.0 20.0 0.0 20.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0
