online_bounds "(2, 2)" "(2, 2)" "(2, 2)" "(2, 2)" "(2, 2)" "(2, 2)" "(2, 4)" "(2, 4)" "(2, 4)" "(2, 4)" "(2, 4)" "(2, 4)" "(2, 6)" "(2, 6)" "(2, 6)" "(2, 6)" "(2, 6)" "(2, 6)" "(4, 2)" "(4, 2)" "(4, 2)" "(4, 2)" "(4, 2)" "(4, 2)" "(4, 4)" "(4, 4)" "(4, 4)" "(4, 4)" "(4, 4)" "(4, 4)" "(4, 6)" "(4, 6)" "(4, 6)" "(4, 6)" "(4, 6)" "(4, 6)" "(6, 2)" "(6, 2)" "(6, 2)" "(6, 2)" "(6, 2)" "(6, 2)" "(6, 4)" "(6, 4)" "(6, 4)" "(6, 4)" "(6, 4)" "(6, 4)" "(6, 6)" "(6, 6)" "(6, 6)" "(6, 6)" "(6, 6)" "(6, 6)"
 GT ST LT WT CT LE GT ST LT WT CT LE GT ST LT WT CT LE GT ST LT WT CT LE GT ST LT WT CT LE GT ST LT WT CT LE GT ST LT WT CT LE GT ST LT WT CT LE GT ST LT WT CT LE
preach_type                                                      
NONE 11.553949750000584 5.073598549999758 7.271522299999447 4.1130409375001875 16.320012650000706 82.5 11.439469899999878 3.768382849999597 5.930090100000314 1.9192364437500307 15.084020900000356 84.0 11.907835749999833 3.653198049999986 5.201961599999379 1.335445408333332 15.50465514999983 87.0 11.343765900000278 3.4019639999998788 5.950295299999908 1.8838551687499656 14.744083099999715 83.0 12.17719084999976 3.1526500500006307 4.5067708000000835 0.9856461437500634 15.168468600001235 88.5 12.500428650000813 2.863222650000239 4.340640500000035 0.6861255097826195 15.416651849999425 89.0 12.946114350000215 3.635922549999975 3.7477661999999867 1.4675922166666902 17.086073400000146 95.0 13.890438500000329 3.175859950000245 3.2598031999996806 0.7741025847826294 16.84708105000024 99.5 14.936135800000358 3.1956645999999864 3.1042258000003358 0.6007808090908722 18.028534399999657 104.0
opt 10.274524999999983 4.488194999999507 7.614070349999579 3.751488037500067 14.873757050000105 73.0 10.195959249999788 3.573402900000218 5.962102599999639 1.771803899999963 13.905124999999714 73.0 10.551427300000142 3.6232228000004056 5.230036200000015 1.2297198291666547 14.34879794999955 75.0 10.111886749999542 3.4527445499998635 5.72872124999995 1.7279963750000356 13.446932700000314 73.0 10.6595750999997 2.73839869999998 4.504223750000229 0.8780978843750074 13.439084000000264 75.0 11.063090049999289 2.685261049999994 4.357066550000283 0.6216453391304304 13.723601299999745 75.0 11.390200250000063 3.06807244999979 3.792145749999591 1.2599963208333425 14.599200750000165 81.0 12.351809349999748 2.9459208999996633 3.2585507000001144 0.6884250891304442 14.934195950000175 86.0 13.054772599999808 2.647264399999841 3.202644550000457 0.526843264441303 15.903491099999314 86.0
