 \Theta_h \Theta_h \Theta_h \Theta_h \Theta_h \Theta_h \Theta_h \Theta_h \Theta_h \Theta_s \Theta_s \Theta_s \Theta_s \Theta_s \Theta_s \Theta_s \Theta_s \Theta_s B_d B_d B_d B_d B_d B_d B_d B_d B_d B_e B_e B_e B_e B_e B_e B_e B_e B_e
online_bounds "(2, 2)" "(2, 4)" "(2, 6)" "(4, 2)" "(4, 4)" "(4, 6)" "(6, 2)" "(6, 4)" "(6, 6)" "(2, 2)" "(2, 4)" "(2, 6)" "(4, 2)" "(4, 4)" "(4, 6)" "(6, 2)" "(6, 4)" "(6, 6)" "(2, 2)" "(2, 4)" "(2, 6)" "(4, 2)" "(4, 4)" "(4, 6)" "(6, 2)" "(6, 4)" "(6, 6)" "(2, 2)" "(2, 4)" "(2, 6)" "(4, 2)" "(4, 4)" "(4, 6)" "(6, 2)" "(6, 4)" "(6, 6)"
preach_type                                    
NONE 4.125 4.2 4.35 4.15 4.425 4.45 4.75 4.975 5.2 2.03100960115899 2.04939015319192 2.085665361461421 2.0371548787463363 2.103568396796263 2.1095023109728985 2.179449471770337 2.2304708023195463 2.280350850198276 0.10854364383063818 0.09238357600283313 0.05936956828046361 0.10432080077405541 0.05936956828046361 0.05110746805252702 0.2612003427164695 0.20781967609950572 0.21062755184280144 0.07721193525067248 0.06582572732307063 0.04249788354074995 0.07418992302115637 0.0421361928479991 0.036374267680329544 0.19313838084984952 0.14934948163106876 0.15348515337873014
opt 3.65 3.65 3.75 3.65 3.75 3.75 4.05 4.3 4.3 1.91049731745428 1.91049731745428 1.9364916731037085 1.91049731745428 1.9364916731037085 1.9364916731037085 2.0124611797498106 2.073644135332772 2.073644135332772 0.1982231023820947 0.18521524011495882 0.16587510949237042 0.1982231023820947 0.1794520119891353 0.16587510949237042 0.3285444074884713 0.27994671200559557 0.26916437735573207 0.14156237906417152 0.1333484755170308 0.11926329669273641 0.14156237906417152 0.12792581355654792 0.11926329669273641 0.24355824603406806 0.20718580508062148 0.2004818545740045
