problem   pl1 pl1 pl1 pl1 pl2 pl2 pl2 pl2
   "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length
online_bounds AL PN        
"(2, 2)" 1.0 1.0 8.637509749999936 171.61515639999288 16.0 28.5 51.44991530000152 56.19342120000692 13.0 50.0
"(2, 2)" 1.0 2.0 14.875373900002614 19.79308975000413 16.5 25.5 18.64370860000236 20.28485960000035 13.0 36.0
"(2, 2)" 1.0 3.0 4.299187449999408 4.299187449999408 11.0 15.5 15.32524279999825 15.32524279999825 9.0 24.0
"(2, 2)" 1.0 4.0 3.885224850000668 3.885224850000668 11.5 15.5 15.04741449999801 15.04741449999801 9.0 31.0
"(2, 2)" 2.0 1.0 9.631296450001742 161.17333459999645 14.0 32.5 2.697416800001065 4.845828699997583 10.0 26.0
"(2, 2)" 2.0 2.0 3.751710099999741 3.751710099999741 15.0 22.5 1.621916899999633 1.621916899999633 10.0 18.0
"(2, 2)" 3.0 1.0 146.8075645999945 146.8075645999945 1.0 29.0 2.042954600001394 2.042954600001394 1.0 20.0
"(2, 4)" 1.0 1.0 3.9580318999995825 161.6420227499998 7.0 15.0 13.790380500000996 18.44860480000125 6.0 29.0
"(2, 4)" 1.0 2.0 3.1760464999995293 7.125030399999957 7.0 12.0 4.910925050000287 6.538130600000045 6.0 14.0
"(2, 4)" 1.0 3.0 3.1578700499994734 3.1578700499994734 8.0 13.0 13.81288504999938 13.81288504999938 7.0 27.0
"(2, 4)" 1.0 4.0 3.0306594000003315 3.0306594000003315 8.0 11.0 5.760501700000532 5.760501700000532 7.0 16.0
"(2, 4)" 1.0 5.0 1.788265949999186 1.788265949999186 6.0 8.0 3.2296400499992615 3.2296400499992615 4.0 10.0
"(2, 4)" 1.0 6.0 2.121097399999826 2.121097399999826 6.0 9.0 6.796038450000424 6.796038450000424 4.0 18.0
"(2, 4)" 1.0 7.0 1.865687499999467 1.865687499999467 6.0 8.0 11.10723959999791 11.10723959999791 5.0 25.0
"(2, 4)" 1.0 8.0 2.0093778999994356 2.0093778999994356 7.0 9.0 1.845598950000067 1.845598950000067 5.0 6.0
"(2, 4)" 2.0 1.0 8.028510349999578 157.8080626500007 14.0 30.0 2.759267500000533 4.823872249998658 10.0 26.0
"(2, 4)" 2.0 2.0 4.337373400000956 4.337373400000956 15.0 25.0 1.5494799499988399 1.5494799499988399 10.0 18.0
"(2, 4)" 3.0 1.0 145.18272949999985 145.18272949999985 1.0 29.0 2.0535006499999895 2.0535006499999895 1.0 20.0
"(2, 6)" 1.0 1.0 1.8476875500002734 164.12629615000014 5.0 8.0 5.803071049999517 10.60830724999914 4.0 16.0
"(2, 6)" 1.0 2.0 2.515569450000953 6.3091117499989195 6.0 10.0 5.072865600000341 6.671498050000025 4.0 15.0
"(2, 6)" 1.0 3.0 2.623332499999833 2.623332499999833 6.0 11.0 4.288200049999432 4.288200049999432 4.0 13.0
"(2, 6)" 1.0 4.0 2.0499473000013495 2.0499473000013495 6.0 9.0 5.268002399999929 5.268002399999929 4.0 16.0
"(2, 6)" 1.0 5.0 2.106960999999501 2.106960999999501 6.0 9.0 10.427197450000904 10.427197450000904 5.0 24.0
"(2, 6)" 1.0 6.0 2.7772078500011044 2.7772078500011044 6.0 12.0 2.284352499999926 2.284352499999926 5.0 7.0
"(2, 6)" 1.0 7.0 0.8431836500001282 0.8431836500001282 3.0 4.0 0.9589553500002239 0.9589553500002239 3.0 3.0
"(2, 6)" 1.0 8.0 1.0934772499995233 1.0934772499995233 3.0 5.0 1.4048124999998208 1.4048124999998208 3.0 3.0
"(2, 6)" 1.0 9.0 1.520257499999616 1.520257499999616 3.0 7.0 6.2019507999998496 6.2019507999998496 3.0 17.0
"(2, 6)" 1.0 10.0 0.8730719999975918 0.8730719999975918 3.0 4.0 3.1418131999998877 3.1418131999998877 3.0 10.0
"(2, 6)" 1.0 11.0 1.2337290499999654 1.2337290499999654 4.0 5.0 4.305213250000634 4.305213250000634 3.0 13.0
"(2, 6)" 1.0 12.0 1.1180833500006884 1.1180833500006884 4.0 5.0 1.4989637000003315 1.4989637000003315 3.0 5.0
"(2, 6)" 2.0 1.0 12.638858150001395 162.27464914999925 14.0 35.0 2.6580086499999993 4.6664357499984135 10.0 26.0
"(2, 6)" 2.0 2.0 3.107187599996905 3.107187599996905 15.0 20.0 1.5677731499988572 1.5677731499988572 10.0 18.0
"(2, 6)" 3.0 1.0 148.63097184999918 148.63097184999918 1.0 29.0 2.017225250000365 2.017225250000365 1.0 20.0
"(4, 2)" 1.0 1.0 5.143448399999841 155.0767308499999 11.0 19.0 16.19588430000033 20.312197549999382 10.0 33.0
"(4, 2)" 1.0 2.0 6.090094299999237 8.199782550000236 11.0 21.0 40.9332872500006 41.73955430000183 10.0 38.0
"(4, 2)" 1.0 3.0 1.402770500000315 3.2670687000046996 6.0 6.0 1.2351608500003404 2.3574442999999974 3.0 4.0
"(4, 2)" 1.0 4.0 3.028460699999414 4.147313150001082 7.0 13.0 1.871062049999182 2.664815949999593 3.0 4.0
"(4, 2)" 1.0 5.0 2.032714550000151 2.032714550000151 5.5 8.5 5.449779099999887 5.449779099999887 4.0 14.5
"(4, 2)" 1.0 6.0 2.6603595500007486 2.6603595500007486 6.0 11.0 7.12652804999982 7.12652804999982 5.0 18.0
"(4, 2)" 1.0 7.0 1.3598062500004744 1.3598062500004744 4.0 6.0 2.7847500000004857 2.7847500000004857 3.0 9.0
