 RU AL GT ST OT TT LT CT WT RSS VMS LE AC CF PSG SIZE SGLITS_T QUALITY_SCORE LATENCY_SCORE COMPLETION_SCORE WAIT_SCORE LATENCY_GRADE COMPLETION_GRADE WAIT_GRADE OVERALL_GRADE HAS_TRAILING TOT_CHOICES PRE_CHOICES FGOALS_ORDER CP_EF_L CP_EF_A SP_ED_L SP_ED_A SP_EB_L SP_EB_A SP_MIN_L SP_MIN_A SP_LOWER_L SP_LOWER_A SP_MED_L SP_MED_A SP_UPPER_L SP_UPPER_A SP_MAX_L SP_MAX_A T_INTER_SP P_INTER_SP T_INTER_Q P_INTER_Q M_CHILD_SPREAD DIV_INDEX_SPREAD DIV_STEP_SPREAD DIVS_T DS_T DS_TD_MEAN DS_TD_STD DS_TD_CD DS_TD_MIN DS_TD_LOWER DS_TD_MED DS_TD_UPPER DS_TD_MAX DS_TS_MEAN DS_TS_STD DS_TS_CD DS_TS_MIN DS_TS_LOWER DS_TS_MED DS_TS_UPPER DS_TS_MAX PR_T PR_TS_MEAN PR_TS_STD PR_TS_CD PR_TS_MIN PR_TS_LOWER PR_TS_MED PR_TS_UPPER PR_TS_MAX PP_LE_MEAN PP_AC_MEAN PP_LE_STD PP_AC_STD PP_LE_CD PP_AC_CD PP_LE_MIN PP_AC_MIN PP_LE_LOWER PP_AC_LOWER PP_LE_MED PP_AC_MED PP_LE_UPPER PP_AC_UPPER PP_LE_MAX PP_AC_MAX
0 0 3 0.9994522999999909 0.3895212999999913 0.0 1.3889735999999822 1.3889735999999822 1.3889735999999822 1.3889735999999822 203.2109375 193.375 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 2 1.4197622999999915 0.4819751000000032 0.0 1.9017373999999947 2.706505499999981 3.290710999999977 1.6598231499999887 218.609375 207.85546875 26 26 1.0 26 18 18 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.4444444444444444 1.4444444444444444 0.7838233761296739 0.7838233761296739 0.5426469527051588 0.5426469527051588 1.0 1.0 1.0 1.0 1.0 1.0 1.75 1.75 3.0 3.0 0 0.0 0 0.0 3.234014183120649 0.0 2.309401076758503 2 2 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 13.0 5.656854249492381 0.43514263457633695 9.0 11.0 13.0 15.0 17.0 2 9.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 13.0 13.0 5.656854249492381 5.656854249492381 0.43514263457633695 0.0 9.0 0.0 11.0 0.0 13.0 0.0 15.0 0.0 17.0 0.0
2 0 1 3.2278430999999976 0.8748346999999868 0.0 4.102677799999984 4.0717554999999805 7.393388799999961 1.88149497499999 229.8671875 223.33203125 39 39 1.0 0 26 26 1.0 1.0 0.8369925647479556 1.0 1.0 0.8369925647479556 1.0 0.9456641882493185 False 0 0 False 1.5 1.5 0.648074069840786 0.648074069840786 0.43204937989385733 0.43204937989385733 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 3.0 0 0.0 0 0.0 1.7786122507341329 2.0248456731316584 3.856812155135378 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4 6.5 2.3804761428476167 0.36622709889963334 4.0 4.75 6.5 8.25 9.0 9.75 9.75 4.425306015783918 4.425306015783918 0.4538775400804019 0.0 5.0 0.0 6.5 0.0 10.0 0.0 13.25 0.0 14.0 0.0
3 1 3 1.002114800000001 0.35225339999997374 0.0 1.3543681999999748 1.3543681999999748 1.3543681999999748 1.3543681999999748 210.3515625 200.921875 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 2 1.414007400000017 0.5565532999999903 0.0 1.9705607000000072 2.6648528999999854 3.324928899999982 1.6762946499999885 219.70703125 209.33984375 26 26 1.0 26 18 18 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.4444444444444444 1.4444444444444444 0.9217771979249536 0.9217771979249536 0.6381534447172755 0.6381534447172755 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 4.0 4.0 0 0.0 0 0.0 3.3057500720857065 0.0 2.309401076758503 2 2 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 13.0 5.656854249492381 0.43514263457633695 9.0 11.0 13.0 15.0 17.0 2 9.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 13.0 13.0 5.656854249492381 5.656854249492381 0.43514263457633695 0.0 9.0 0.0 11.0 0.0 13.0 0.0 15.0 0.0 17.0 0.0
5 1 1 3.2225707000000057 0.8270900999999995 0.0 4.049660800000005 4.02816739999998 7.374589699999987 1.8762449749999952 234.6953125 227.71484375 39 39 1.0 0 26 26 1.0 1.0 0.837733714830824 1.0 1.0 0.837733714830824 1.0 0.9459112382769413 False 0 0 False 1.5 1.5 0.812403840463596 0.812403840463596 0.5416025603090641 0.5416025603090641 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 4.0 4.0 0 0.0 0 0.0 2.203581001635572 2.0248456731316584 3.856812155135378 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4 6.5 2.3804761428476167 0.36622709889963334 4.0 4.75 6.5 8.25 9.0 9.75 9.75 4.425306015783918 4.425306015783918 0.4538775400804019 0.0 5.0 0.0 6.5 0.0 10.0 0.0 13.25 0.0 14.0 0.0
6 2 3 0.9988917000000015 0.3506524000000013 0.0 1.3495441000000028 1.3495441000000028 1.3495441000000028 1.3495441000000028 216.85546875 205.75390625 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7 2 2 1.4134590999999972 0.5603970000000018 0.0 1.973856099999999 2.6597328000000076 3.323400200000002 1.6757909000000026 230.19140625 219.38671875 26 26 1.0 26 18 18 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.4444444444444444 1.4444444444444444 0.7838233761296739 0.7838233761296739 0.5426469527051588 0.5426469527051588 1.0 1.0 1.0 1.0 1.0 1.0 1.75 1.75 3.0 3.0 0 0.0 0 0.0 3.234014183120649 0.0 2.309401076758503 2 2 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 13.0 5.656854249492381 0.43514263457633695 9.0 11.0 13.0 15.0 17.0 2 9.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 13.0 13.0 5.656854249492381 5.656854249492381 0.43514263457633695 0.0 9.0 0.0 11.0 0.0 13.0 0.0 15.0 0.0 17.0 0.0
8 2 1 3.1996545000000083 0.8058367000000217 0.0 4.00549120000003 4.05918070000002 7.328891400000032 1.8646992250000078 243.0703125 236.71875 39 39 1.0 0 26 26 1.0 1.0 0.8395527175145892 1.0 1.0 0.8395527175145892 1.0 0.946517572504863 False 0 0 False 1.5 1.5 0.7071067811865476 0.7071067811865476 0.47140452079103173 0.47140452079103173 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 3.0 0 0.0 0 0.0 2.1505813167606567 2.0248456731316584 3.856812155135378 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4 6.5 2.3804761428476167 0.36622709889963334 4.0 4.75 6.5 8.25 9.0 9.75 9.75 4.425306015783918 4.425306015783918 0.4538775400804019 0.0 5.0 0.0 6.5 0.0 10.0 0.0 13.25 0.0 14.0 0.0
9 3 3 0.9984271000000078 0.3640566999999919 0.0 1.3624837999999997 1.3624837999999997 1.3624837999999997 1.3624837999999997 226.55078125 215.5234375 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
