 RU AL GT ST OT TT LT CT WT RSS VMS LE AC CF PSG SIZE SGLITS_T QUALITY_SCORE LATENCY_SCORE COMPLETION_SCORE WAIT_SCORE LATENCY_GRADE COMPLETION_GRADE WAIT_GRADE OVERALL_GRADE HAS_TRAILING TOT_CHOICES PRE_CHOICES FGOALS_ORDER CP_EF_L CP_EF_A SP_ED_L SP_ED_A SP_EB_L SP_EB_A SP_MIN_L SP_MIN_A SP_LOWER_L SP_LOWER_A SP_MED_L SP_MED_A SP_UPPER_L SP_UPPER_A SP_MAX_L SP_MAX_A T_INTER_SP P_INTER_SP T_INTER_Q P_INTER_Q M_CHILD_SPREAD DIV_INDEX_SPREAD DIV_STEP_SPREAD DIVS_T DS_T DS_TD_MEAN DS_TD_STD DS_TD_CD DS_TD_MIN DS_TD_LOWER DS_TD_MED DS_TD_UPPER DS_TD_MAX DS_TS_MEAN DS_TS_STD DS_TS_CD DS_TS_MIN DS_TS_LOWER DS_TS_MED DS_TS_UPPER DS_TS_MAX PR_T PR_TS_MEAN PR_TS_STD PR_TS_CD PR_TS_MIN PR_TS_LOWER PR_TS_MED PR_TS_UPPER PR_TS_MAX PP_LE_MEAN PP_AC_MEAN PP_LE_STD PP_AC_STD PP_LE_CD PP_AC_CD PP_LE_MIN PP_AC_MIN PP_LE_LOWER PP_AC_LOWER PP_LE_MED PP_AC_MED PP_LE_UPPER PP_AC_UPPER PP_LE_MAX PP_AC_MAX
0 0 3 1.0037410000000122 0.3563699999999841 0.0 1.3601109999999963 1.3601109999999963 1.3601109999999963 1.3601109999999963 223.44921875 212.3359375 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 2 2.659675600000014 0.6451809999999796 0.013533099999989417 3.318389699999983 3.923619600000002 4.678500699999979 2.3532274999999885 253.640625 244.8203125 34 34 1.0 34 18 18 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.8888888888888888 1.8888888888888888 2.193275522213265 2.193275522213265 1.1611458647011403 1.1611458647011403 1.0 1.0 1.0 1.0 1.0 1.0 1.75 1.75 10.0 10.0 3 0.16666666666666666 10 0.29411764705882354 7.2035370827155205 0.0 4.618802153517006 6 2 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 17.0 11.313708498984761 0.6655122646461624 9.0 13.0 17.0 21.0 25.0 2 9.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 17.0 17.0 11.313708498984761 11.313708498984761 0.6655122646461624 0.0 9.0 0.0 13.0 0.0 17.0 0.0 21.0 0.0 25.0 0.0
2 0 1 5.889438799999986 1.2065140999999855 0.025030999999962944 7.120983899999935 5.712368099999985 11.799484599999914 1.5081351249999875 250.03125 242.24609375 59 59 1.0 0 34 34 0.8983050847457628 0.9282403767043224 0.7259627562667135 1.0 0.8338430502598151 0.6521360352904375 0.8983050847457628 0.7947613900986717 False 0 0 False 1.7352941176470589 1.7352941176470589 1.355322247925535 1.355322247925535 0.7810331598214947 0.7810331598214947 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 7.0 7.0 8 0.23529411764705882 8 0.13559322033898305 3.998107251149661 4.133198922545748 9.991315673568165 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8 4.25 2.187627547301936 0.5147358934828086 2.0 2.0 4.5 6.0 7.0 7.375 7.375 5.343554194407635 5.343554194407635 0.7245497212756116 0.0 2.0 0.0 3.0 0.0 6.0 0.0 10.25 0.0 16.0 0.0
3 1 3 1.003506800000011 0.35955139999999375 0.0 1.3630582000000047 1.3630582000000047 1.3630582000000047 1.3630582000000047 237.63671875 225.91015625 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 2 2.6414338000000015 0.6777535000000015 0.01407379999999847 3.3332611000000014 3.889925500000018 4.696319300000006 2.362167000000003 258.12109375 248.8046875 34 34 1.0 34 18 18 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.8888888888888888 1.8888888888888888 2.2462750575089703 2.2462750575089703 1.1892044422106314 1.1892044422106314 1.0 1.0 1.0 1.0 1.0 1.0 1.75 1.75 10.0 10.0 3 0.16666666666666666 14 0.4117647058823529 7.367066074865918 0.0 4.618802153517006 6 2 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 17.0 11.313708498984761 0.6655122646461624 9.0 13.0 17.0 21.0 25.0 2 9.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 17.0 17.0 11.313708498984761 11.313708498984761 0.6655122646461624 0.0 9.0 0.0 13.0 0.0 17.0 0.0 21.0 0.0 25.0 0.0
5 1 1 5.436830999999955 0.936345299999978 0.023611900000020114 6.396788199999953 5.632839899999993 11.09310749999996 1.4198263874999943 251.421875 243.1875 55 55 1.0 0 34 34 0.9636363636363636 0.9345850143409979 0.738628166907801 1.0 0.900600104728598 0.7117689608384263 0.9636363636363636 0.8586684764011293 False 0 0 False 1.6176470588235294 1.6176470588235294 0.985184366143778 0.985184366143778 0.6090230627070627 0.6090230627070627 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 5 0.14705882352941177 5 0.09090909090909091 3.157692315797356 4.133198922545748 9.213139771242181 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8 4.25 2.187627547301936 0.5147358934828086 2.0 2.0 4.5 6.0 7.0 6.875 6.875 4.421942042651783 4.421942042651783 0.6431915698402594 0.0 2.0 0.0 3.0 0.0 6.5 0.0 10.0 0.0 14.0 0.0
6 2 3 1.002543700000004 0.32880070000000217 0.0 1.331344400000006 1.331344400000006 1.331344400000006 1.331344400000006 241.28515625 230.203125 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7 2 2 2.638218999999978 0.7058573000000052 0.013451400000008107 3.3575276999999915 3.871159100000014 4.6888720999999975 2.358621999999997 270.21875 260.94140625 34 34 1.0 34 18 18 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.8888888888888888 1.8888888888888888 2.166289559942608 2.166289559942608 1.1468591787931455 1.1468591787931455 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 10.0 10.0 3 0.16666666666666666 9 0.2647058823529412 7.063352355790955 0.0 4.618802153517006 6 2 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 17.0 11.313708498984761 0.6655122646461624 9.0 13.0 17.0 21.0 25.0 2 9.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 17.0 17.0 11.313708498984761 11.313708498984761 0.6655122646461624 0.0 9.0 0.0 13.0 0.0 17.0 0.0 21.0 0.0 25.0 0.0
8 2 1 5.4532421000000255 0.9350597999999906 0.025383499999989567 6.413685400000006 5.60015999999996 11.102557500000003 1.4210638750000015 262.296875 254.3125 55 55 1.0 0 34 34 0.9636363636363636 0.9372822368595229 0.7384505423181653 1.0 0.9031992464282675 0.7115977953247775 0.9636363636363636 0.8594778017964696 False 0 0 False 1.6176470588235294 1.6176470588235294 0.985184366143778 0.985184366143778 0.6090230627070627 0.6090230627070627 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 3 0.08823529411764706 3 0.05454545454545454 3.1387328014050375 4.133198922545748 9.213139771242181 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8 4.25 2.187627547301936 0.5147358934828086 2.0 2.0 4.5 6.0 7.0 6.875 6.875 4.421942042651783 4.421942042651783 0.6431915698402594 0.0 2.0 0.0 3.0 0.0 6.5 0.0 10.0 0.0 14.0 0.0
9 3 3 1.0025873000000018 0.42879380000002243 0.0 1.4313811000000243 1.4313811000000243 1.4313811000000243 1.4313811000000243 258.62109375 246.95703125 18 18 1.0 18 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 1 1 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 18.0 0.0 0.0 18.0 18.0 18.0 18.0 18.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
