 RU AL GT ST OT TT LT CT WT RSS VMS LE AC CF PSG SIZE SGLITS_T QUALITY_SCORE LATENCY_SCORE COMPLETION_SCORE WAIT_SCORE LATENCY_GRADE COMPLETION_GRADE WAIT_GRADE OVERALL_GRADE HAS_TRAILING TOT_CHOICES PRE_CHOICES FGOALS_ORDER CP_EF_L CP_EF_A SP_ED_L SP_ED_A SP_EB_L SP_EB_A SP_MIN_L SP_MIN_A SP_LOWER_L SP_LOWER_A SP_MED_L SP_MED_A SP_UPPER_L SP_UPPER_A SP_MAX_L SP_MAX_A T_INTER_SP P_INTER_SP T_INTER_Q P_INTER_Q M_CHILD_SPREAD DIV_INDEX_SPREAD DIV_STEP_SPREAD DIVS_T DS_T DS_TD_MEAN DS_TD_STD DS_TD_CD DS_TD_MIN DS_TD_LOWER DS_TD_MED DS_TD_UPPER DS_TD_MAX DS_TS_MEAN DS_TS_STD DS_TS_CD DS_TS_MIN DS_TS_LOWER DS_TS_MED DS_TS_UPPER DS_TS_MAX PR_T PR_TS_MEAN PR_TS_STD PR_TS_CD PR_TS_MIN PR_TS_LOWER PR_TS_MED PR_TS_UPPER PR_TS_MAX PP_LE_MEAN PP_AC_MEAN PP_LE_STD PP_AC_STD PP_LE_CD PP_AC_CD PP_LE_MIN PP_AC_MIN PP_LE_LOWER PP_AC_LOWER PP_LE_MED PP_AC_MED PP_LE_UPPER PP_AC_UPPER PP_LE_MAX PP_AC_MAX
0 0 3 1.1382840000000058 0.761183700000025 0.0 1.8994677000000308 1.8994677000000308 1.8994677000000308 1.8994677000000308 252.1953125 241.30859375 20 20 1.0 20 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 3 1 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 20.0 0.0 0.0 20.0 20.0 20.0 20.0 20.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 0 2 3.0712172000000066 0.6855573000000277 0.012986199999978965 3.7697607000000133 3.787557400000047 5.669228400000044 1.4386981500000129 262.88671875 252.09375 42 42 1.0 42 20 20 1.0 1.0 0.9316445044848155 1.0 1.0 0.9316445044848155 1.0 0.9772148348282719 False 0 0 False 2.1 2.1 2.074912807299318 2.074912807299318 0.9880537177615799 0.9880537177615799 1.0 1.0 1.0 1.0 1.0 1.0 2.25 2.25 10.0 10.0 3 0.15 10 0.23809523809523808 7.409790820259367 0.0 6.488451279003334 4 4 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 10.5 6.855654600401044 0.6529194857524804 5.0 5.75 8.5 13.25 20.0 4 5.0 0.0 0.0 5.0 5.0 5.0 5.0 5.0 10.5 10.5 6.855654600401044 6.855654600401044 0.6529194857524804 0.0 5.0 0.0 5.75 0.0 8.5 0.0 13.25 0.0 20.0 0.0
2 0 1 7.6083744999999965 1.6446512999999712 0.028950700000002882 9.28197649999997 6.584295800000078 14.951204900000015 1.9093735125000038 282.69921875 273.30859375 73 73 1.0 0 42 42 0.9452054794520548 0.8733309665717155 0.680683597709506 1.0 0.8254772149787448 0.6433858663281632 0.9452054794520548 0.8046895202529876 False 0 0 False 1.7380952380952381 1.7380952380952381 1.1489024202238776 1.1489024202238776 0.661012351361683 0.661012351361683 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 9 0.21428571428571427 14 0.1917808219178082 3.081210582640034 6.405292950191878 13.774725244285476 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8 5.25 3.1959796173138706 0.6087580223454991 2.0 3.0 4.0 7.0 10.0 9.125 9.125 6.8959097607619135 6.8959097607619135 0.7557161381656892 0.0 3.0 0.0 3.75 0.0 6.0 0.0 14.75 0.0 20.0 0.0
3 1 3 1.141126199999988 0.6875713000000161 0.0 1.828697500000004 1.828697500000004 1.828697500000004 1.828697500000004 259.7734375 248.765625 20 20 1.0 20 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 3 1 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 20.0 0.0 0.0 20.0 20.0 20.0 20.0 20.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4 1 2 3.1777440999999698 0.6440815000000129 0.012220700000000306 3.834046299999983 3.478800899999996 5.662743799999987 1.4373766250000024 269.0546875 259.84375 44 44 1.0 44 20 20 0.9545454545454546 1.0 0.9321637937297235 1.0 0.9545454545454546 0.8897927121965542 0.9545454545454546 0.9329612070958211 False 0 0 False 2.2 2.2 2.1667341419992585 2.1667341419992585 0.9848791554542083 0.9848791554542083 1.0 1.0 1.0 1.0 1.0 1.0 2.25 2.25 10.0 10.0 7 0.35 18 0.4090909090909091 6.699253689777689 0.0 4.919349550499537 4 4 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 11.0 5.354126134736337 0.48673873952148516 5.0 8.75 10.5 12.75 18.0 4 5.0 0.0 0.0 5.0 5.0 5.0 5.0 5.0 11.0 11.0 5.354126134736337 5.354126134736337 0.48673873952148516 0.0 5.0 0.0 8.75 0.0 10.5 0.0 12.75 0.0 18.0 0.0
5 1 1 7.474784800000009 1.4905416000000145 0.032517899999987776 8.997844300000011 5.743486399999952 14.660588099999998 1.8730168500000044 279.5390625 271.61328125 73 73 1.0 0 44 44 0.9452054794520548 0.9258376791347043 0.6842718506828716 1.0 0.8751068474012959 0.6467775027002485 0.9452054794520548 0.8223632765178663 False 0 0 False 1.6590909090909092 1.6590909090909092 0.9386576714124697 0.9386576714124697 0.5657662677006666 0.5657662677006666 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 10 0.22727272727272727 10 0.136986301369863 3.124276775815615 4.853406592853679 10.362525968336312 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8 5.5 2.5071326821120348 0.4558423058385518 2.0 4.5 5.0 6.75 9.0 9.125 9.125 5.693040864574423 5.693040864574423 0.6238948892684298 0.0 3.0 0.0 4.75 0.0 8.0 0.0 11.75 0.0 18.0 0.0
6 2 3 1.140510900000038 0.727853799999977 0.0 1.868364700000015 1.868364700000015 1.868364700000015 1.868364700000015 265.19140625 254.83203125 20 20 1.0 20 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 3 1 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 20.0 0.0 0.0 20.0 20.0 20.0 20.0 20.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7 2 2 3.315014000000062 0.7178629000000569 0.013427900000039017 4.046304800000158 3.7873626000000797 5.914669500000173 1.5001279750000442 294.92578125 284.5078125 44 44 1.0 44 20 20 0.9545454545454546 1.0 0.9133424870750276 1.0 0.9545454545454546 0.8718269194807082 0.9545454545454546 0.9269726095238725 False 0 0 False 2.2 2.2 2.067289096988207 2.067289096988207 0.9396768622673667 0.9396768622673667 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 10.0 10.0 5 0.25 11 0.25 5.676266378527349 0.0 4.9396356140913875 4 4 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 11.0 6.6332495807108 0.6030226891555273 6.0 6.0 9.0 14.0 20.0 4 5.0 0.0 0.0 5.0 5.0 5.0 5.0 5.0 11.0 11.0 6.6332495807108 6.6332495807108 0.6030226891555273 0.0 6.0 0.0 6.0 0.0 9.0 0.0 14.0 0.0 20.0 0.0
8 2 1 7.812039100000092 1.7571700000000021 0.03128340000014873 9.600492500000243 6.566049500000048 15.515162000000416 1.980523100000056 302.296875 292.921875 75 75 1.0 0 44 44 0.92 0.8742762613047403 0.6739842669049811 1.0 0.8043341604003611 0.6200655255525827 0.92 0.7814665619843146 False 0 0 False 1.7045454545454546 1.7045454545454546 1.1729419473440803 1.1729419473440803 0.6881259424418604 0.6881259424418604 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 6.0 6.0 12 0.2727272727272727 22 0.29333333333333333 2.7477921264622496 4.8419463487779835 9.76636802728857 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8 5.5 3.070597894314954 0.5582905262390825 3.0 3.0 4.5 7.0 10.0 9.375 9.375 6.988510979764267 6.988510979764267 0.7454411711748551 0.0 3.0 0.0 3.75 0.0 6.5 0.0 15.5 0.0 20.0 0.0
9 3 3 1.1404289000000176 0.7668229000000366 0.0 1.9072518000000542 1.9072518000000542 1.9072518000000542 1.9072518000000542 295.13671875 284.42578125 20 20 1.0 20 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 False 0 0 False 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.0 0 0.0 0.0 0.0 0.0 3 1 3.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 20.0 0.0 0.0 20.0 20.0 20.0 20.0 20.0 1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
