   QL_SCORE QL_SCORE TI_SCORE TI_SCORE GRADE GRADE
statistic   0.5 IQR 0.5 IQR 0.5 IQR
problem planning_mode online_bounds      
ps1 classical NONE 1.0 0.0 0.6991812196279591 0.018022965947777636 0.6991812196279591 0.018022965947777636
ps1 offline NONE 1.0 0.0 0.7603093377005306 0.02628186690811396 0.7603093377005306 0.02628186690811396
ps1 online "(2, 2)" 1.0 0.0 1.0 0.0 1.0 0.0
ps1 online "(2, 4)" 0.9069767441860465 0.0 1.0 0.0 0.9069767441860465 0.0
ps1 online "(2, 6)" 0.9512195121951219 0.0 1.0 0.0 0.9512195121951219 0.0
ps1 online "(4, 2)" 1.0 0.0 1.0 0.0 1.0 0.0
ps1 online "(4, 4)" 0.9069767441860465 0.04424276800907545 1.0 0.0 0.9069767441860465 0.04424276800907545
ps1 online "(4, 6)" 0.9069767441860465 0.04031007751937976 1.0 0.0 0.9069767441860465 0.04031007751937976
ps1 online "(6, 2)" 0.9512195121951219 0.0 1.0 0.0 0.9512195121951219 0.0
ps1 online "(6, 4)" 0.8666666666666667 0.08455284552845521 1.0 0.0 0.8666666666666667 0.08455284552845521
ps1 online "(6, 6)" 0.9069767441860465 0.04031007751937976 1.0 0.0 0.9069767441860465 0.04031007751937976
ps2 classical NONE 1.0 0.0 0.5288722171478273 0.011810142916564126 0.5288722171478273 0.011810142916564126
ps2 offline NONE 1.0 0.036363636363636376 0.6602211909300919 0.01997222705240098 0.6581410597449817 0.03720942293449159
ps2 online "(2, 2)" 0.9636363636363636 0.061084529505582186 0.9616340661451948 0.008068896479008436 0.9197994700603968 0.044470982767832457
ps2 online "(2, 4)" 0.9636363636363636 0.07017543859649122 0.9887261730029027 0.0037072454365306706 0.9527828029642957 0.06698854048751979
ps2 online "(2, 6)" 0.9298245614035088 0.06533127889060086 1.0 0.0 0.9298245614035088 0.06731423587267704
ps2 online "(4, 2)" 0.9636363636363636 0.036363636363636376 1.0 0.0 0.9636363636363636 0.036363636363636376
ps2 online "(4, 4)" 0.9298245614035088 0.02363960749330951 1.0 0.0 0.9298245614035088 0.02363960749330951
ps2 online "(4, 6)" 0.8983050847457628 0.06097210238711537 1.0 0.0 0.8983050847457628 0.06097210238711537
ps2 online "(6, 2)" 0.7571428571428571 0.10566188197767146 1.0 0.0 0.7571428571428571 0.10566188197767146
ps2 online "(6, 4)" 0.6973684210526315 0.0688311688311688 1.0 0.0 0.6973684210526315 0.0688311688311688
ps2 online "(6, 6)" 0.6973684210526315 0.07361111111111118 1.0 0.0 0.6973684210526315 0.07361111111111118
ps3 classical NONE 1.0 0.0 0.1523300763871699 0.06314657532873862 0.1523300763871699 0.06314657532873862
ps3 offline NONE 0.9436619718309859 0.025853752652903683 0.489326886141764 0.025490648362033297 0.4647358211438272 0.029981848187466076
ps3 online "(2, 2)" 0.9178082191780822 0.025853752652903683 0.9428633188944502 0.023234556670807982 0.8683202041051152 0.03779731689526489
ps3 online "(2, 4)" 0.9178082191780822 0.05032863849765257 0.9700258897662979 0.017897080688474287 0.8869000186967804 0.030036540875925
ps3 online "(2, 6)" 0.8933333333333333 0.04767834904821211 0.9907963543092739 0.04092508860324251 0.8749068534286824 0.04293353698211533
ps3 online "(4, 2)" 0.9178082191780822 0.025853752652903683 0.9756574437712657 0.015846007192055644 0.904917785475527 0.03249792700093512
ps3 online "(4, 4)" 0.8933333333333333 0.0418774832473463 1.0 0.0 0.8933333333333333 0.0418774832473463
ps3 online "(4, 6)" 0.8933333333333333 0.04767834904821211 1.0 0.0 0.8933333333333333 0.04767834904821211
ps3 online "(6, 2)" 0.8272865853658536 0.1649992304140373 1.0 0.0 0.8272865853658536 0.16404382703059617
ps3 online "(6, 4)" 0.7790697674418605 0.1353353083759763 1.0 0.0 0.7790697674418605 0.1353353083759763
ps3 online "(6, 6)" 0.7790697674418605 0.13341927085595795 1.0 0.0 0.7790697674418605 0.13341927085595795
