online_bounds  "(2, 2)" "(2, 2)" "(2, 2)" "(2, 4)" "(2, 4)" "(2, 4)" "(4, 2)" "(4, 2)" "(4, 2)" "(4, 4)" "(4, 4)" "(4, 4)"
  QL_SCORE TI_SCORE GRADE QL_SCORE TI_SCORE GRADE QL_SCORE TI_SCORE GRADE QL_SCORE TI_SCORE GRADE
problem blend_quantity            
ps1 1 0.975 0.9980392262080604 0.9730882455528589 0.975 1.0 0.975 0.975 1.0 0.975 1.0 1.0 1.0
ps1 2 0.975 0.971937294320714 0.9476388619626961 1.026315789473684 1.0 1.026315789473684 1.026315789473684 1.0 1.026315789473684 1.0 1.0 1.0
ps1 3 0.975 0.9636490160356113 0.939557790634721 1.026315789473684 1.0 1.026315789473684 1.054054054054054 1.0 1.0442427253253181 1.0 1.0 1.0
ps1 NONE 0.975 1.0 0.975 0.9285714285714286 1.0 0.9285714285714286 0.8863636363636364 1.0 0.8863636363636364 0.8478260869565217 1.0 0.8478260869565217
ps2 1 0.9464285714285714 0.9323584253712462 0.8824106525835009 0.9301108374384237 0.9517865743153082 0.8835544141784468 0.9464285714285714 0.9497325903888387 0.8988540587608651 0.9298245614035088 0.9614063470949917 0.8950854536178426
ps2 2 0.9464285714285714 0.9290675978742308 0.8792961194166826 0.9636363636363636 0.9458814732643901 0.9064083077040044 1.0 0.9449665361707698 0.943690042682934 0.9298245614035088 0.9545543739814466 0.8882476134863239
ps2 3 0.9464285714285714 0.9222938490120581 0.8728852499578408 0.9814814814814815 0.9412631011954131 0.9252919380498392 1.0 0.9331354150877199 0.9294397589430813 0.9298245614035088 0.9498043836046147 0.8838205539297714
ps2 NONE 0.8833333333333333 0.9422881246985173 0.8323545101503569 0.8548387096774194 0.9570496006348501 0.8190483743533372 0.9464285714285714 0.9574729487315715 0.9038419213610559 0.7910447761194029 0.977829056407649 0.7742516468667691
ps3 1 0.9054054054054054 0.9301919085455135 0.8422007820614784 0.881578947368421 0.9475710277143579 0.8360704377713248 0.9054054054054054 0.947309687081826 0.8576993112767883 0.9054054054054054 0.9587812995799272 0.8641313106749695
ps3 2 0.9054054054054054 0.9271122353627501 0.8394124293149223 0.8934921763869133 0.9432115114500059 0.8397249752690094 0.9054054054054054 0.9429343876826801 0.8537378915505347 0.8934921763869133 0.952120439858551 0.8475654317754291
ps3 3 0.9054054054054054 0.9206957510323475 0.8336029097184767 0.9054054054054054 0.9389156971642383 0.850099347432486 0.9054054054054054 0.9318843853574168 0.843733159715499 1.015151515151515 0.9471379832723011 0.9520697236478158
ps3 NONE 0.8589743589743589 0.940283729622776 0.8076796139067434 0.8375 0.9528611795359354 0.7987676152369609 0.881578947368421 0.9547285305021838 0.8421362212329366 0.7701149425287356 0.9738460562696166 0.7501589339371325
