problem   ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3 ps3 ps3 ps3 ps3
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
planning_mode AL PN                        
online 1.0 26.0         0.2913087499998994 20.511021550000436   1.0 1.0 1.0 0.0 0.2844239000000357 21.824076399999925   1.0 1.0 1.0 0.0
online 1.0 27.0                 0.9513664999998923 22.77568869999989   1.0 5.0 5.0 0.0
online 1.0 28.0                 0.2845046500000876 23.059747899999877   1.0 1.0 1.0 0.0
online 1.0 29.0                 0.4210822000001144 23.482020699999996   1.0 2.0 2.0 0.0
online 1.0 30.0                 0.6167438499999989 24.09742234999996   1.0 3.0 3.0 0.0
online 1.0 31.0                 0.6207209499998001 24.75262429999981   2.0 3.0 1.5 0.7071067811865476
online 2.0 1.0 2.0593954499999825 2.0593954499999825   3.0 7.0 2.0 0.5773502691896257 2.7615604499999904 2.7615604499999904   3.0 12.0 4.0 2.645751311064591 2.89750664999994 2.89750664999994   3.0 12.0 4.0 2.645751311064591
online 2.0 2.0 0.5956101999999817 2.552760950000028   3.0 5.0 1.333333333333333 0.5773502691896257 0.8149495499999375 3.722584949999991   3.0 7.0 1.333333333333333 0.5773502691896257 1.3989822999999149 3.8919843000005017   3.0 11.0 1.857142857142857 0.6900655593423543
online 2.0 3.0 0.36232890000002277 2.897098799999952   2.5 2.5 1.0 0.0 1.0690957999999564 4.587440249999418   2.5 6.0 2.75 2.4748737341529163 1.1421755500000474 4.795439499999475   3.0 6.5 2.75 2.4748737341529163
online 2.0 4.0 0.47123929999983716 3.3533669999998494   3.0 3.0 1.0 0.0 0.4745010500000433 4.9983840999993845   3.0 3.5 1.0 0.0 1.1395975499999624 5.4767295500003   3.0 6.0 1.75 0.28867513459481287
online 2.0 5.0 0.27429589999997006 3.125401099999994   2.0 2.0 1.0 0.0 0.2750606499999648 5.732387349999698   2.0 2.0 1.0 0.0 0.6147210000001451 6.221646100000555   3.0 5.0 1.666666666666667 1.154700538379251
online 2.0 6.0 0.378712400000019 3.580349300000165   3.0 3.0 1.0 0.0 0.3811679499999059 6.139336599999595   3.0 3.0 1.0 0.0 0.8541509500000757 7.079936449999991   3.0 7.0 2.333333333333333 0.5773502691896257
online 3.0 1.0 1.216334900000021 1.216334900000021   1.0 13.0 1.0 0.0 1.219626650000123 1.219626650000123   1.0 13.0 1.0 0.0 1.3458173500000326 1.3458173500000326   1.0 14.0 1.0 0.0
