    LE LE AC AC CF CF CP_EF_L CP_EF_L SP_EB_L SP_EB_L GT GT ST ST GT_POTT GT_POTT ST_POTT ST_POTT TT TT LT LT WT WT MET MET CT CT
statistic    0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR
problem planning_mode online_bounds AL                            
ps1 classical NONE 1 27.0 0.0 40.0 0.0 0.675 0.0 1.0 0.0 0.0 0.0 5.750666099999933 0.010319600000002538 0.8083084000000156 0.08188130000009153 0.8764982736676263 0.010347769108112082 0.12350172633237361 0.010347769108111984 6.544915799999899 0.1035674000000526 6.544915799999899 0.1035674000000526 6.544915799999899 0.1035674000000526 0.0 0.0 6.544915799999899 0.1035674000000526
ps1 classical NONE 2 18.0 0.0 27.0 0.0 0.6666666666666666 0.0 1.0 0.0 0.0 0.0 2.017701099999925 0.011138999999971144 0.2147846999999388 0.05798959999998479 0.9040612754434639 0.023401785032694078 0.09593872455653643 0.023401785032693884 2.233384999999942 0.059798600000064095 2.233384999999942 0.059798600000064095 2.233384999999942 0.059798600000064095 0.0 0.0 2.233384999999942 0.059798600000064095
ps1 classical NONE 3 13.0 0.0 19.0 0.0 0.6842105263157895 0.0 1.0 0.0 0.0 0.0 1.093542300000053 0.010111299999977064 0.1226394999999911 0.06940340000005561 0.8987783443869672 0.04890197281661113 0.10122165561303273 0.048901972816610906 1.217991599999991 0.073048999999898 1.217991599999991 0.073048999999898 1.217991599999991 0.073048999999898 0.0 0.0 1.217991599999991 0.073048999999898
ps1 offline NONE 1 28.0 1.0 40.0 0.0 0.7 0.02499999999999991 1.555555555555556 0.055555555555556024 0.4122312949338949 0.016424946998409684 5.773124400000142 0.27481139999997595 0.8500162999999645 0.14967789999997194 0.871519041450069 0.01656800106262879 0.12848095854993088 0.01656800106262879 6.61589319999996 0.4244097000001261 9.932376100000049 0.43438540000014747 9.932376100000049 0.43438540000014747 0.0 0.0 9.932376100000049 0.43438540000014747
ps1 offline NONE 2 18.0 0.0 27.0 0.0 0.6666666666666666 0.0 1.384615384615385 0.0 0.4697648479246601 0.0 1.799708900000013 0.006278600000001022 0.2348409000000231 0.08663450000003081 0.884815612986642 0.03632376504972645 0.11518438701335759 0.03632376504972626 2.038825800000041 0.08879459999999995 3.300938199999962 0.08498869999999581 3.300938199999962 0.08498869999999581 0.0 0.0 3.300938199999962 0.08498869999999581
ps1 offline NONE 3 13.0 0.0 19.0 0.0 0.6842105263157895 0.0 1.0 0.0 0.0 0.0 1.095530900000028 0.0029745999999308825 0.1227399999999363 0.06601539999996929 0.8991460859988436 0.046559812404595724 0.10085391400115577 0.04655981240459588 1.218128100000058 0.06606469999999809 1.218128100000058 0.06606469999999809 1.218128100000058 0.06606469999999809 0.0 0.0 1.218128100000058 0.06606469999999809
ps1 online "(2, 2)" 1 29.0 0.0 40.0 0.0 0.725 0.0 1.611111111111111 0.0 0.377183786222598 0.018622561712887176 5.678981000000043 0.06807865000007496 0.43798415000000546 0.1587979999999476 0.9277216022615832 0.024893515376379183 0.07227839773841682 0.02489351537637917 6.100217599999937 0.18365902500001852 4.41765744999995 0.12362299999999227 2.4300094999999846 0.049731893749937583 1.7470626999999959 0.07927051666664742 9.577582350000057 0.22560059999972637
ps1 online "(2, 2)" 2 18.0 0.0 27.0 0.0 0.6666666666666666 0.0 1.384615384615385 0.0 0.4697648479246601 0.0 1.8713605999999814 0.006714125000036875 0.2865539999999527 0.22085417500004922 0.8672704689616493 0.08459029619585279 0.1327295310383506 0.08459029619585291 2.1588528999999568 0.21777987499989138 2.546229800000134 0.10961812500028145 1.747499275000038 0.12206588750007419 0.83107065000004 0.15710609999999292 3.4236104500000373 0.23712700000019327
ps1 online "(2, 2)" 3 13.0 0.0 19.0 0.0 0.6842105263157895 0.0 1.0 0.0 0.0 0.0 1.0984801999999831 0.005569050000019615 0.1185313499999552 0.007776349999936427 0.9026245385870381 0.006005055345688848 0.09737546141296129 0.00600505534568882 1.2162228500001504 0.008484999999949894 1.2162228500001504 0.008484999999949894 1.2162228500001504 0.008484999999949894 0.0 0.0 1.2162228500001504 0.008484999999949894
ps1 online "(2, 4)" 1 32.0 1.0 42.0 1.5 0.7380952380952381 0.031926406926406914 1.777777777777778 0.0555555555555558 0.4673119501684229 0.025115306450597008 5.90920385000009 0.14263454999995773 0.43606614999998783 0.2375938249999266 0.9311339067064741 0.03360837942202133 0.06886609329352597 0.03360837942202125 6.3441318999999226 0.2948705999996628 3.3496653500002935 0.11894070000009505 1.264849068749992 0.025626265624895783 0.9617425999999999 0.028160085714326044 9.851762949999795 0.21631442499979414
ps1 online "(2, 4)" 2 18.0 0.0 27.0 0.0 0.6666666666666666 0.0 1.384615384615385 0.0 0.4697648479246601 0.0 1.876274900000013 0.004977125000067639 0.2953948500000152 0.19303874999984857 0.8637652155680837 0.07383978199374042 0.1362347844319164 0.07383978199374047 2.1685141000001735 0.19195364999984887 2.559320650000217 0.10824537499997433 1.7312111499999876 0.1054753750000319 0.8440191499999798 0.08466049999994496 3.43439674999998 0.21049612500006454
ps1 online "(2, 4)" 3 13.0 0.0 19.0 0.0 0.6842105263157895 0.0 1.0 0.0 0.0 0.0 1.107552900000087 0.005111925000029549 0.11595504999999659 0.0117065250000295 0.9053082877005122 0.008485396100435305 0.09469171229948761 0.008485396100435694 1.223369549999887 0.011849150000021513 1.223369549999887 0.011849150000021513 1.223369549999887 0.011849150000021513 0.0 0.0 1.223369549999887 0.011849150000021513
ps1 online "(2, 6)" 1 32.0 0.0 44.0 0.0 0.7272727272727273 0.0 1.777777777777778 0.0 0.564335241417619 0.0 6.02183825000003 0.015010650000100156 0.4437274500000683 0.2604757999998455 0.9314494018485426 0.0375973816132793 0.06855059815145734 0.03759738161327947 6.4704136000000645 0.2660803750001861 2.9641226500000357 0.04737130000023626 0.8618392541666703 0.014765937500069604 0.6646996863636435 0.01746082954545869 9.912629800000204 0.17973535000015062
