  \theta \theta \theta \beta_d \beta_d \beta_d \beta_e \beta_e \beta_e b_d b_d b_d b_e b_e b_e
problem  ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3
online_bounds AL               
"(2, 2)" 1.0 1.5 1.617647058823529 1.659090909090909 0.1115769555490837 0.1885950712038611 0.1483918335309236 0.2769230769230769 0.4452830188679245 0.2027397260273973 0.4714045207910317 0.6407055989346437 0.613449096049282 1.141025641025641 1.712299465240641 1.322663588148996
"(2, 2)" 2.0 1.444444444444444 1.888888888888889 2.2 0.4351426345763369 0.6655122646461623 0.2693740118805895 0.1025641025641026 0.1568627450980392 0.06349206349206349 0.5923282596182288 1.175258891582203 0.9737753152069049 1.884615384615385 3.441176470588236 2.499999999999999
"(2, 4)" 1.0 1.653846153846154 1.617647058823529 1.69047619047619 0.2422657234856267 0.2512102708515498 0.2328353355603551 0.6723646723646723 1.048218029350105 0.4207407407407407 0.6385828008253945 0.6503706986881472 0.6116521044424956 1.038461538461539 1.6759358288770045 1.264242424242424
"(2, 4)" 2.0 1.444444444444444 1.888888888888889 2.2 0.4351426345763369 0.6655122646461623 0.25712973861329 0.1025641025641026 0.1568627450980392 0.0606060606060606 0.5923282596182288 1.16114586470114 0.9625433902762094 1.903846153846154 3.411764705882354 2.43181818181818
"(2, 6)" 1.0 1.576923076923077 1.676470588235294 1.738095238095238 0.2582345717555222 0.2802425964186799 0.2640299439480827 0.9568480300187618 1.4828335506301604 0.585288129591927 0.4803825562579583 0.669257923928968 0.6361153957125485 0.9634146341463419 1.443396226415094 1.118602524236327
"(2, 6)" 2.0 1.444444444444444 1.888888888888889 2.2 0.4351426345763369 0.6655122646461623 0.2693740118805895 0.1025641025641026 0.1568627450980392 0.06349206349206349 0.6381534447172755 1.175258891582203 0.9635931483667911 1.923076923076923 3.441176470588236 2.5340909090909074
"(4, 2)" 1.0 1.5 1.617647058823529 1.659090909090909 0.1769823474890966 0.185400024052381 0.2076581145648446 0.7635327635327636 1.29979035639413 0.8438003220611916 0.4320493798938573 0.6636193816461881 0.6226405625252222 1.038461538461539 1.7053778629805265 1.1832205353332115
"(4, 2)" 2.0 1.444444444444444 1.888888888888889 2.2 0.4895354638983791 0.891132788679007 0.5797311051426967 0.2461538461538462 0.4705882352941176 0.3238095238095238 0.5923282596182288 1.182231666896417 0.9681593527415571 1.884615384615385 3.441176470588236 2.4307359307359295
"(4, 4)" 1.0 1.653846153846154 1.676470588235294 1.704545454545455 0.3656140141670273 0.3593622447341845 0.32041042733996883 1.431850789096126 2.534215535212544 1.413491423966847 0.5392541370610704 0.6808459551363986 0.6478730887522763 0.8944543828264767 1.259294842744493 1.1469696969696965
"(4, 4)" 2.0 1.444444444444444 1.888888888888889 2.2 0.4895354638983791 0.891132788679007 0.5652957001872009 0.2461538461538462 0.4705882352941176 0.2891774891774892 0.5923282596182288 1.189204442210631 0.9625433902762094 1.846153846153846 3.4558823529411775 2.2927489177489164
"(4, 6)" 1.0 1.653846153846154 1.735294117647059 1.738095238095238 0.5534002960310344 0.5383666475620675 0.4991230578499968 1.822708328195517 3.5575534266764928 2.160128107559615 0.5392541370610704 0.6684410757458129 0.6298989304272499 0.911492648021293 1.2592948427444934 1.0664935064935066
"(4, 6)" 2.0 1.444444444444444 1.888888888888889 2.2 0.4895354638983791 0.891132788679007 0.5797311051426967 0.2461538461538462 0.4705882352941176 0.2891774891774892 0.6381534447172755 1.189204442210631 0.968684231786848 1.884615384615385 3.500000000000001 2.30681818181818
"(6, 2)" 1.0 1.576923076923077 1.521739130434783 1.6196969696969696 0.2993284432026607 0.19703892684898983 0.2388595758906009 1.384615384615385 1.6072125058040552 0.8324175824175827 0.5720851161591906 0.4672048550108927 0.5524519368564798 1.426829268292683 0.8432057573762641 1.2310374244278774
"(6, 2)" 2.0 1.444444444444444 2.555555555555555 2.6 0.4041207857404215 0.6264491705853175 0.5418644630480252 0.4615384615384617 0.7237436476566912 0.3061224489795919 0.5674876061616938 1.18737261944738 1.01192319016096 1.769230769230769 3.054373522458629 2.0340909090909083
"(6, 4)" 1.0 1.730769230769231 1.63265306122449 1.740740740740741 0.488718103887719 0.3477131874137551 0.3806817172579909 2.125757575757576 2.477336665891653 1.826683061359362 0.6847618311735101 0.6498636047851258 0.6549855011540474 1.616239316239316 1.1001275510204072 1.179785330948122
"(6, 4)" 2.0 1.444444444444444 2.555555555555555 2.6 0.4041207857404215 0.6264491705853175 0.556487671332586 0.4615384615384617 0.7235364080877494 0.3246753246753247 0.5923282596182288 1.18737261944738 1.0001403861627522 1.769230769230769 3.053191489361702 2.022727272727272
"(6, 6)" 1.0 1.653846153846154 1.63265306122449 1.768543956043956 0.5607304206578798 0.48871492360508995 0.5653664140530166 1.270572450805009 2.1770815585762433 1.6818042172880876 0.6152558420826851 0.6897213965083854 0.7164840931761532 1.395348837209303 1.052208646616541 1.122473432123213
"(6, 6)" 2.0 1.444444444444444 2.555555555555555 2.6 0.4041207857404215 0.6264491705853175 0.5592820276450478 0.4615384615384617 0.7235364080877494 0.3061224489795917 0.5426469527051588 1.18737261944738 1.009145350389326 1.769230769230769 3.053191489361702 2.212962962962962
