problem  ps15 ps15 ps15 ps15 ps15 ps15 ps15 ps15 ps15
  "Number of Problems" "Mean Problem Size Factor" "Problem Balance Normalised Deviation" "Problem Balance Normalised Error" "Complete-Plan Expansion Factor" "Partial-Plan Expansion Balance Normalised Deviation" "Partial-Plan Expansion Balance Normalised Error" "Sub-Plan Expansion Balance Normalised Deviation" "Sub-Plan Expansion Balance Normalised Error"
planning_mode AL         
offline 1.0 1.0 1.0 0.0 0.0 1.695652173913043 0.0 0.0 0.6981713126577043 0.7391304347826086
offline 2.0 1.0 1.0 0.0 0.0 1.533333333333333 0.0 0.0 0.5437887311952991 1.565217391304347
offline 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
online 1.0 4.0 0.25 0.3585309239667531 0.2260869565217391 1.739130434782609 0.2732099089285283 0.12 0.653704478686314 0.6010869565217392
online 2.0 2.0 0.5 0.09428090415820635 0.02222222222222222 1.533333333333333 0.5270361102011534 0.1014492753623188 0.5970491846309524 1.608695652173912
online 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
