problem   ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3 ps3 ps3 ps3 ps3
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
planning_mode AL PN                        
online 1.0 21.0 0.25169600000006653 9.155353799999943   1.0 2.0 2.0 0.0 0.25348780000001625 13.16411074999905   1.0 2.0 2.0 0.0 0.1702976999999635 14.831630850000636   1.0 1.0 1.0 0.0
online 1.0 22.0 0.16475414999997895 9.206775500000067   1.0 1.0 1.0 0.0 0.1669921999999815 13.12904810000026   1.0 1.0 1.0 0.0 0.25400079999991476 15.102677699999791   1.0 2.0 2.0 0.0
online 1.0 23.0 0.16481200000002622 9.227255549999967   1.0 1.0 1.0 0.0 0.2510900999998853 13.80811080000004   1.0 2.0 2.0 0.0 0.2597536000000673 15.356514749999636   2.0 2.0 1.5 0.0
online 1.0 24.0 0.25323304999992047 9.492376450000165   1.0 2.0 2.0 0.0 0.16767285000003085 13.931177950000144   1.0 1.0 1.0 0.0 0.2594561000000795 15.49858049999992   2.0 2.0 1.0 0.0
online 1.0 25.0 0.16460674999996175 9.664892350000216   1.0 1.0 1.0 0.0 0.1658282000000213 14.09803075000019   1.0 1.0 1.0 0.0 0.26482590000011896 15.206110500000026   1.0 2.0 1.75 0.0
online 1.0 26.0         0.2531887499999356 14.352407800000236   1.0 2.0 2.0 0.0 0.3550514000000078 15.463909899999805   1.0 3.0 1.5 0.0
online 1.0 27.0         0.16701660000001084 14.51816095000021   1.0 1.0 1.0 0.0 0.25417404999976156 15.71157199999945   1.0 2.0 1.0 0.0
online 1.0 28.0         0.1648750999999038 14.87823780000031   1.0 1.0 1.0 0.0 0.1697858500000109 16.007160950000582   1.0 1.0 1.0 0.0
online 1.0 29.0         0.25554970000004573 15.417336899999896   1.0 2.0 2.0 0.0 0.25277639999995927 16.25265524999912   1.0 2.0 1.5833333333333335 0.0
online 1.0 30.0         0.1666535000000238 15.583905399999896   1.0 1.0 1.0 0.0 0.2535134999997126 16.50819479999905   1.0 2.0 1.5 0.0
online 1.0 31.0                 0.1678543999998965 16.672864599999   1.0 1.0 1.0 0.0
