  QL_SCORE QL_SCORE TI_SCORE TI_SCORE GRADE GRADE
statistic  0.5 IQR 0.5 IQR 0.5 IQR
problem online_bounds      
pl1ts "(1, 2, 2)" 0.9042553191489362 0.05777727427211965 0.7657888060280207 0.015228479792665728 0.6931123261753354 0.05812543586559571
pl1ts "(1, 2, 3)" 0.9392551892551892 0.0587333259431696 0.8084599852215097 0.019883759019526104 0.7630926732667531 0.06433160197249077
pl1ts "(1, 3, 3)" 0.9289894887720975 0.07709750566893425 0.8637328033294644 0.023792715077476823 0.8054987251285574 0.08842085665314803
pl1ts "(2, 2, 2)" 0.8947368421052632 0.01883865248226957 0.8472371282532352 0.008537074053341365 0.7538555045053856 0.019214595236848098
pl1ts "(2, 2, 3)" 0.8585858585858586 0.07239433620781432 0.8847254631953052 0.0042875732483791396 0.7613418027763805 0.06033288817322191
pl1ts "(2, 3, 3)" 0.8252427184466019 0.046009247151130084 0.9270813337474887 0.011525255696184233 0.7576999587205395 0.040322263408727244
pl1ts "(3, 3, 3)" 0.7391304347826086 0.06355255516840885 0.9833565769116343 0.001120943614858927 0.7265979975793391 0.06404022926571129
pl2dc "(1, 2, 2)" 0.9084507042253521 0.0 0.6552063942076587 0.003235820999337724 0.5952227102309011 0.002939583865595674
pl2dc "(1, 2, 3)" 0.9084507042253521 0.0 0.7011131291947807 0.001626682161203763 0.6369267159586389 0.0014777605548962347
pl2dc "(1, 3, 3)" 0.9084507042253521 0.0 0.7502616966180539 0.0012411485280200418 0.6815757666459785 0.001127522254328106
pl2dc "(2, 2, 2)" 0.8835616438356164 0.0 0.7387257412461555 0.00125392673699265 0.6527097302791374 0.0011079215689866473
pl2dc "(2, 2, 3)" 0.8716216216216216 0.0 0.7807959410028247 0.0013786197880613082 0.680558624252462 0.001201634815269692
pl2dc "(2, 3, 3)" 0.86 0.04845070422535214 0.8228296116329717 0.008308030535263522 0.7076334660043557 0.04736484492855275
pl2dc "(3, 3, 3)" 0.8486842105263158 0.04714912280701755 0.8704678009931157 0.003416036145996504 0.7396458691066004 0.04405482874261535
