   LE LE AC AC CF CF CP_EF_L CP_EF_L SP_EB_L SP_EB_L GT GT ST ST GT_POTT GT_POTT ST_POTT ST_POTT TT TT LT LT WT WT MET MET CT CT
statistic   0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR
problem online_bounds AL                            
pl1ts "(1, 2, 2)" 1 88.0 3.0 88.0 3.0 1.0 0.0 1.5526315789473686 0.03571428571428492 0.6326682253377535 0.053603279461958864 16.773387800001274 0.6209787749933184 12.483355849999725 7.70438874999968 0.572904523555295 0.13376281537020596 0.4270954764447048 0.13376281537020607 29.23039244999973 8.710180099997157 92.52676525000334 62.33358979999423 29.97163130000115 17.84503345000033 8.999308233336553 2.8097814916664365 119.7015690500042 71.3790645750029
pl1ts "(1, 2, 2)" 2 56.0 1.0 56.0 1.0 1.0 0.0 1.866666666666667 0.027956989247311936 0.9821148674918976 0.04662283364111952 7.593837849999659 0.12878145000331642 5.35927540000057 1.3849979250014712 0.5847048095447511 0.06126185155316333 0.4152951904552489 0.06126185155316316 12.941519300000891 1.3454788000031197 83.7627705500031 62.377303049993074 44.49313347499998 30.99970654999601 5.355338100002427 1.2402015749992188 88.94575909999992 62.00009967499315
pl1ts "(1, 2, 2)" 3 30.0 1.0 30.0 1.0 1.0 0.0 1.764705882352941 0.05882352941176516 0.7895146188218007 0.35470480682414096 3.5286949999992885 0.19230672499907087 65.77714795000156 62.78454219999709 0.052223206853363485 0.04649231804973167 0.9477767931466365 0.04649231804973197 69.48063330000059 62.77328747499607 71.54279544999758 62.618001024994754 71.54279544999758 62.618001024994754 0.0 0.0 71.54279544999758 62.618001024994754
pl1ts "(1, 2, 2)" 4 17.0 0.0 17.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.380610950001028 0.0026880750007196585 0.8020952500007752 0.18644557499692382 0.6319669923118989 0.05390261707979083 0.3680330076881009 0.053902617079791104 2.17576975000091 0.18536279999534555 2.17576975000091 0.18536279999534555 2.17576975000091 0.18536279999534555 0.0 0.0 2.17576975000091 0.18536279999534555
pl1ts "(1, 2, 3)" 1 89.5 3.0 89.5 3.0 1.0 0.0 1.5751879699248121 0.043233082706766846 0.676185527755129 0.06578007734822444 16.633743400000185 0.6826173250000842 7.708202950000214 1.256328025001153 0.682640918931942 0.035643019047805535 0.3173590810680581 0.03564301904780581 24.418371999999295 1.5854341250014876 98.81838194999932 67.27438112500442 20.667711000000644 11.003257808334544 4.99626124999877 0.3238581799994824 123.7237048000035 66.0202588250055
pl1ts "(1, 2, 3)" 2 56.0 1.0 56.0 1.0 1.0 0.0 1.866666666666667 0.027956989247311936 0.9779904108822666 0.032156868403262484 7.599938700000081 0.11280862500200328 5.844844099999733 2.341197149999701 0.5656659230303919 0.09113144429217679 0.4343340769696078 0.0911314442921769 13.45606229999942 2.3566639750024105 93.76318039999944 65.46545322500347 49.698812849999285 31.694314362501643 5.4228468000002295 2.1441356000008804 99.35642834999896 63.38815440000337
pl1ts "(1, 2, 3)" 3 30.0 1.0 30.0 1.0 1.0 0.0 1.764705882352941 0.05882352941176516 0.8853749990195617 0.43634401628284647 3.516558049998366 0.18567745000188962 78.21364060000076 63.753276775002035 0.044003312403730545 0.03677691329829036 0.9559966875962695 0.03677691329829036 81.91185745000178 63.7999115000026 84.17810705000102 63.570343675006 84.17810705000102 63.570343675006 0.0 0.0 84.17810705000102 63.570343675006
pl1ts "(1, 2, 3)" 4 17.0 0.0 17.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.3783345000008465 0.004144550000888092 0.7928923999994595 0.168455600001721 0.6349465837301667 0.04816637090147369 0.365053416269833 0.0481663709014738 2.1719901500002834 0.17016332499866849 2.1719901500002834 0.17016332499866849 2.1719901500002834 0.17016332499866849 0.0 0.0 2.1719901500002834 0.17016332499866849
pl1ts "(1, 3, 3)" 1 89.5 2.75 89.5 2.75 1.0 0.0 1.5751879699248121 0.04573934837092697 0.6366332362646727 0.07540103175445179 16.150876099997276 0.5038122749998006 5.472151900000426 0.9898096749977867 0.7471232032734282 0.03287879314664843 0.25287679672657204 0.03287879314664863 21.779484249999825 1.3695493000022303 92.12948175000156 48.80711232500463 12.89010309999981 5.466713422223187 3.063474274999891 0.12631462500052892 115.54067809999901 49.09882257500885
pl1ts "(1, 3, 3)" 2 56.0 1.0 56.0 1.0 1.0 0.0 1.866666666666667 0.027956989247311936 0.9830263821446977 0.030078853227941793 7.062518050001131 0.13678324999864344 4.302862600000481 0.6369342000019458 0.6205399784548844 0.04001235959300897 0.3794600215451156 0.04001235959300903 11.37160725000103 0.6805765750016235 87.70502039999872 48.82572220000299 31.279546983333226 16.28227474166802 3.0939438000001758 0.2768841000003017 93.7578526499999 48.84613535000442
pl1ts "(1, 3, 3)" 3 30.0 1.0 30.0 1.0 1.0 0.0 1.764705882352941 0.05882352941176516 0.8333774177723958 0.2166736781537778 3.531433399999969 0.18410692500094683 76.41987164999932 48.331316125000285 0.0463893218342368 0.03280230175005243 0.9536106781657632 0.03280230175005261 80.1213689999995 48.460050075001696 82.38525439999853 48.300542025003196 82.38525439999853 48.300542025003196 0.0 0.0 82.38525439999853 48.300542025003196
