  N N S_f S_f \mu_d \mu_d \mu_e \mu_e
problem  pl1ts pl2dc pl1ts pl2dc pl1ts pl2dc pl1ts pl2dc
online_bounds AL        
"(1, 2, 2)" 1.0 4.0 4.0 0.25 0.25 0.1304101327393253 0.0821917808219178 0.07142857142857142 0.04931506849315068
"(1, 2, 2)" 2.0 2.0 2.0 0.5 0.5 0.0 0.0 0.0 0.0
"(1, 2, 2)" 3.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
"(1, 2, 3)" 1.0 6.0 6.0 0.16666666666666669 0.16666666666666666 0.1297564437470353 0.08081030796576781 0.107142857142857 0.07632093933463807
"(1, 2, 3)" 2.0 2.0 2.0 0.5 0.5 0.0 0.0 0.0 0.0
"(1, 2, 3)" 3.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
"(1, 3, 3)" 1.0 9.0 9.0 0.11111111111111112 0.11111111111111112 0.3388154635894692 0.0963784060237691 0.331578947368421 0.1091549295774649
"(1, 3, 3)" 2.0 3.0 3.0 0.3333333333333333 0.3333333333333334 0.0 0.03936479108111085 0.0 0.01704545454545452
"(1, 3, 3)" 3.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0
"(2, 2, 2)" 1.0 8.0 8.0 0.125 0.125 0.374124877754631 0.28997498713567516 0.31848352937544383 0.35817951851137264
"(2, 2, 2)" 2.0 4.0 4.0 0.25 0.25 0.1721325931647741 0.2099455524325912 0.1333333333333333 0.1454545454545455
"(2, 2, 2)" 3.0 2.0 2.0 0.5 0.5 0.0831890330807703 0.0 0.0196078431372549 0.0
"(2, 2, 3)" 1.0 12.0 12.0 0.08333333333333333 0.08333333333333333 0.3692744729379981 0.2571418010878405 0.5182186234817814 0.5374077976817706
"(2, 2, 3)" 2.0 4.0 4.0 0.25 0.25 0.1443375672974064 0.2099455524325912 0.1 0.1454545454545455
"(2, 2, 3)" 3.0 2.0 2.0 0.5 0.5 0.0831890330807703 0.0 0.0196078431372549 0.0
"(2, 3, 3)" 1.0 18.0 18.0 0.05555555555555556 0.05555555555555556 0.5162195382147979 0.2864599802006067 0.8975069252077561 0.8046142754145642
"(2, 3, 3)" 2.0 6.0 6.0 0.16666666666666666 0.16666666666666666 0.1530931089239486 0.2133074833130087 0.1874999999999999 0.2142857142857144
"(2, 3, 3)" 3.0 2.0 2.0 0.5 0.5 0.0831890330807703 0.0 0.0196078431372549 0.0
"(3, 3, 3)" 1.0 27.0 26.0 0.03703703703703704 0.03846153846153845 0.4529084585779968 0.4963664841325661 1.1978906487968324 2.4192283329607265
"(3, 3, 3)" 2.0 9.0 9.0 0.1111111111111111 0.11111111111111112 0.3535533905932738 0.3886961676474334 0.5516129032258067 0.6136363636363632
"(3, 3, 3)" 3.0 3.0 3.0 0.33333333333333337 0.33333333333333337 0.1018853416216987 0.08660254037844385 0.04411764705882357 0.03750000000000003
