  \theta \theta \beta_d \beta_d \beta_e \beta_e b_d b_d b_e b_e
problem  pl1ts pl2dc pl1ts pl2dc pl1ts pl2dc pl1ts pl2dc pl1ts pl2dc
online_bounds AL          
"(1, 2, 2)" 1.0 1.5526315789473686 2.013698630136986 0.1256313020857799 0.0958545967244893 0.1209302325581395 0.06802721088435375 0.6326682253377535 0.5822732324474643 1.7634504418470134 1.4350013978194005
"(1, 2, 2)" 2.0 1.866666666666667 1.659090909090909 0.1698503569429091 0.09686394262829419 0.03571428571428571 0.0228310502283105 0.9821148674918976 0.6089202082319812 2.8051378446115285 1.4374221668742209
"(1, 2, 2)" 3.0 1.764705882352941 2.2 0.0 0.0 0.0 0.0 0.7895146188218007 0.9635931483667911 0.908349146110057 2.636363636363635
"(1, 2, 3)" 1.0 1.5751879699248121 2.013698630136986 0.1600003097512814 0.2621899123347265 0.2165898617511521 0.1370262390670554 0.676185527755129 0.5989156210573 1.984815094161736 1.533734041561829
"(1, 2, 3)" 2.0 1.866666666666667 1.659090909090909 0.1698503569429091 0.09686394262829419 0.03571428571428571 0.0228310502283105 0.9779904108822666 0.6226405625252222 2.867167919799498 1.5280979195511657
"(1, 2, 3)" 3.0 1.764705882352941 2.2 0.0 0.0 0.0 0.0 0.8853749990195617 0.9625433902762094 0.9294117647058825 2.636363636363635
"(1, 3, 3)" 1.0 1.5751879699248121 2.013698630136986 0.20173250898457074 0.23667095381946734 0.4832584269662922 0.186800763470856 0.6366332362646727 0.582220049939205 1.561276755106154 1.6315229506535625
"(1, 3, 3)" 2.0 1.866666666666667 1.659090909090909 0.382239690643716 0.117689422891237 0.1184210526315789 0.03296835809376806 0.9830263821446977 0.6072790027536805 2.7289190718732326 1.2905963403283236
"(1, 3, 3)" 3.0 1.764705882352941 2.2 0.0 0.0 0.0 0.0 0.8333774177723958 0.968684231786848 0.8931372549019609 2.511363636363635
"(2, 2, 2)" 1.0 1.596491228070176 2.013333333333333 0.1901591786139165 0.2824316071993407 0.4599483204134367 0.4560639070442992 0.6513000227316779 0.594955689048813 1.9596987315010574 1.5870644479176226
"(2, 2, 2)" 2.0 1.8479262672811059 1.659090909090909 0.5492974229282708 0.1599695444265343 0.15443349753694585 0.1643835616438356 0.9809175800764733 0.6360650282873369 2.8333333333333335 1.3605581183238908
"(2, 2, 2)" 3.0 1.823529411764706 2.2 0.1057386529274328 0.25712973861329 0.04444444444444444 0.0606060606060606 0.7315187400289399 0.9737753152069049 0.8549249611868208 2.339826839826839
"(2, 2, 3)" 1.0 1.568965517241379 2.013698630136986 0.22609020733866386 0.338953774597731 0.7808297160748594 0.6350025813113064 0.5844143357571334 0.5952545728036589 1.6271133880717235 1.3669714726011764
"(2, 2, 3)" 2.0 1.838709677419355 1.659090909090909 0.5365098432246285 0.15418068897872894 0.1614035087719298 0.1589041095890411 0.9773598546816669 0.6145297286067328 2.7611215538847116 1.3424657534246571
"(2, 2, 3)" 3.0 1.823529411764706 2.2 0.08347788389007856 0.25712973861329 0.0392156862745098 0.0606060606060606 0.7526551270117008 0.9737753152069049 0.9974280621339446 2.136363636363635
"(2, 3, 3)" 1.0 1.6208742194469226 2.014492753623188 0.3020511034201624 0.3820115364949069 1.422787738577213 0.9336797743908232 0.6297968921990813 0.6241755184599003 1.774497490599186 1.6697905504570874
"(2, 3, 3)" 2.0 1.838709677419355 1.69047619047619 0.6919422039487418 0.1871693910669716 0.2932330827067669 0.25831702544031326 0.9792520585310447 0.6299515409265265 2.728919071873232 1.2835574927355746
"(2, 3, 3)" 3.0 1.823529411764706 2.2 0.09391261937633835 0.26325187524693977 0.04166666666666666 0.06204906204906205 0.6950051404676624 0.9737753152069049 0.8641049968374448 2.4772727272727257
"(3, 3, 3)" 1.0 1.5883116883116886 2.042253521126761 0.4480554149300739 0.42863027830705297 1.2347077701060005 2.949969751966123 0.5510018383173045 0.6258307345435694 1.0602788198047204 1.8796058461998375
"(3, 3, 3)" 2.0 2.15625 1.659090909090909 0.8229959804620223 0.24853578353699915 0.39625668449197876 0.8619718309859152 1.067290756163577 0.581875251129164 3.776119402985076 1.1590566646036446
"(3, 3, 3)" 3.0 1.882352941176471 2.2 0.3048371842673348 0.5377600973508591 0.140625 0.1875 0.7561027046149825 0.9737753152069049 0.9184060721062619 2.7045454545454533
