  QL_SCORE QL_SCORE TI_SCORE TI_SCORE GRADE GRADE
statistic  0.5 IQR 0.5 IQR 0.5 IQR
problem online_bounds      
pl1ts "(1, 2, 2)" 0.9659090909090909 0.03331591324797489 0.7265615649316788 0.037835678601509715 0.7064790649969881 0.05270271696822382
pl1ts "(1, 2, 3)" 0.9497503121098627 0.03184315684315686 0.7964115184159382 0.0334195222207051 0.7610118709814679 0.040302452823884005
pl1ts "(1, 3, 3)" 0.9497503121098627 0.029248529248529276 0.8008235205235601 0.026713534201243005 0.7623881651633124 0.03372032077596643
pl1ts "(2, 2, 2)" 0.9239130434782609 0.06607940175945703 0.8959501915268424 0.008424597788278976 0.8313230093343569 0.06442729960556537
pl1ts "(2, 2, 3)" 0.9497503121098627 0.041996047430830075 0.9034331437540535 0.00803697436929074 0.8555759314638295 0.04840552941791687
pl1ts "(2, 3, 3)" 0.9139784946236559 0.055239051625201374 0.9088355515515781 0.007592081511529236 0.8289437682454851 0.04610849286283891
pl1ts "(3, 3, 3)" 0.7762718932443703 0.09542952339562505 0.9721162431328518 0.0036719099620369233 0.7536989337248393 0.09485070923514227
pl2dc "(1, 2, 2)" 0.8775510204081632 0.012104152005629865 0.6874752040979404 0.010403032637558929 0.6051100369709115 0.014578392124811934
pl2dc "(1, 2, 3)" 0.8775510204081632 0.037342596613113344 0.7398034086684772 0.011562412705684144 0.6501084548956473 0.028969039162540677
pl2dc "(1, 3, 3)" 0.8896551724137931 0.050506533548671295 0.8049129978329257 0.014722751162942083 0.7153059971745057 0.044891961509755274
pl2dc "(2, 2, 2)" 0.8896551724137931 0.0491218049407397 0.7966355832262091 0.025611950253830562 0.6894982900147562 0.05430779797905816
pl2dc "(2, 2, 3)" 0.8716614162443501 0.0363260900173652 0.8642847960588063 0.0208574751298356 0.7541435884029235 0.04191550054012749
pl2dc "(2, 3, 3)" 0.8836030964109782 0.02388336033325622 0.8996628518621175 0.01233471370549244 0.7886908896232228 0.029933010486983713
pl2dc "(3, 3, 3)" 0.8657718120805369 0.03535053665220367 0.9064061983450037 0.013377673873009366 0.7851249903088033 0.03159882456813767
