problem   ps1 ps1 ps1 ps1 ps2 ps2 ps2 ps2 ps3 ps3 ps3 ps3
   "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length "Total Time" "Wait time" Size Length
preach_type AL PN            
NONE 1.0 1.0 0.45654624999991006 2.6279767500003 2.0 4.0 0.7234923500000541 3.767326949999699 4.0 7.0 0.8314420500000068 4.691520200000468 5.0 8.0
NONE 1.0 2.0 0.5074437500000357 1.025186199999922 3.0 5.0 0.9281909499999017 1.520514050000088 4.0 9.0 0.957277949999991 1.9766770499998074 5.0 9.0
NONE 1.0 3.0 0.42346669999989217 0.7256063000001518 3.0 4.0 0.515389149999919 1.048224250000203 4.0 5.0 0.7195497499999917 1.222874199999978 4.0 7.0
NONE 1.0 4.0 0.6261749500000633 0.7319429499999259 3.0 6.0 0.7659578000000238 0.9859112999999695 4.0 8.0 0.8804418999998518 1.2248996000001284 4.0 8.0
NONE 1.0 5.0 0.34334949999998793 0.3898035999999792 2.0 3.0 0.3522020000000339 0.48639915000012474 3.0 3.0 0.5072799500001679 0.7715570999999954 3.0 5.0
NONE 1.0 6.0 0.3455717999999841 0.4753702499999122 2.0 3.0 0.625080850000046 0.625080850000046 3.0 6.0 0.7371912500005351 0.8637853000002167 3.0 7.0
NONE 1.0 7.0 0.25380524999997073 0.25380524999997073 1.0 2.0 0.26038454999988403 0.26038454999988403 2.0 2.0 0.32098370000005616 0.32098370000005616 2.5 3.0
NONE 1.0 8.0 0.3873213999999763 0.3873213999999763 2.0 3.0 0.4104524500000082 0.4104524500000082 2.0 4.0 0.5219727499999465 0.5219727499999465 3.0 5.0
NONE 1.0 9.0 0.16695830000000456 0.16695830000000456 1.0 1.0 0.17600234999999032 0.17600234999999032 1.0 1.0 0.3496937000000173 0.3496937000000173 2.0 3.0
NONE 1.0 10.0 0.3442774999999614 0.3442774999999614 1.0 2.5 0.31192539999989327 0.31192539999989327 2.0 2.0 0.3482228000000589 0.3482228000000589 2.0 3.0
NONE 1.0 11.0 0.16738619999992466 0.16738619999992466 1.0 1.0 0.25617500000004156 0.25617500000004156 2.0 2.0 0.2660507999998458 0.2660507999998458 2.0 2.0
NONE 1.0 12.0 0.34609054999997113 0.34609054999997113 2.0 3.0 0.4267366500000378 0.4267366500000378 2.0 4.0 0.569873200000302 0.569873200000302 3.0 5.0
NONE 1.0 13.0 0.2509675499999737 0.2509675499999737 1.0 2.0 0.25339429999991125 0.25339429999991125 1.0 2.0 0.17037229999998976 0.17037229999998976 1.0 1.0
NONE 1.0 14.0 0.16640645000001092 0.16640645000001092 1.0 1.0 0.1712611499999923 0.1712611499999923 1.0 1.0 0.25767440000004177 0.25767440000004177 1.0 2.0
NONE 1.0 15.0 0.16632055000007995 0.16632055000007995 1.0 1.0 0.16773870000002944 0.16773870000002944 1.0 1.0 0.3493958500000076 0.3493958500000076 2.0 3.0
NONE 1.0 16.0 0.16709915000006959 0.16709915000006959 1.0 1.0 0.257233250000013 0.257233250000013 1.0 2.0 0.5653978000000563 0.5653978000000563 2.0 5.0
NONE 1.0 17.0 0.219258850000017 0.219258850000017 1.0 1.5 0.2535382499999912 0.2535382499999912 1.0 2.0 0.35633545000018785 0.35633545000018785 2.0 3.0
NONE 1.0 18.0 0.16760644999997965 0.16760644999997965 1.0 1.0 0.2539260499999898 0.2539260499999898 1.0 2.0 0.36224034999986543 0.36224034999986543 2.0 3.0
NONE 1.0 19.0 0.16445935000007234 0.16445935000007234 1.0 1.0 0.1665738000000374 0.1665738000000374 1.0 1.0 0.17733079999987922 0.17733079999987922 1.0 1.0
NONE 1.0 20.0 0.16668254999999027 0.16668254999999027 1.0 1.0 0.1669163499999513 0.1669163499999513 1.0 1.0 0.34929594999999836 0.34929594999999836 1.0 3.0
NONE 1.0 21.0 0.25298899999989993 0.25298899999989993 1.0 2.0 0.2542662000000888 0.2542662000000888 1.0 2.0 0.1703096000000528 0.1703096000000528 1.0 1.0
NONE 1.0 22.0 0.16601845000000282 0.16601845000000282 1.0 1.0 0.1682728999999199 0.1682728999999199 1.0 1.0 0.25516765000008945 0.25516765000008945 1.0 2.0
NONE 1.0 23.0 0.16437165000002102 0.16437165000002102 1.0 1.0 0.2536342999999306 0.2536342999999306 1.0 2.0 0.2615799000000152 0.2615799000000152 1.0 2.0
NONE 1.0 24.0 0.25298619999998095 0.25298619999998095 1.0 2.0 0.1665048500000239 0.1665048500000239 1.0 1.0 0.45141099999992207 0.45141099999992207 2.0 4.0
NONE 1.0 25.0 1.9894992999999777 1.9894992999999777 1.0 16.0 0.1655488999998056 0.1655488999998056 1.0 1.0 0.17011539999998604 0.17011539999998604 1.0 1.0
NONE 1.0 26.0     0.25327595000001674 0.25327595000001674 1.0 2.0 0.25726570000006177 0.25726570000006177 1.0 2.0
NONE 1.0 27.0     1.989359849999573 1.989359849999573 1.0 16.0 0.26035810000018955 0.26035810000018955 1.0 2.0
NONE 1.0 28.0     1.989256249999869 1.989256249999869 1.0 16.0 0.16939569999993864 0.16939569999993864 1.0 1.0
NONE 1.0 29.0     0.2544431000003442 0.2544431000003442 1.0 2.0 0.2553612500000497 0.2553612500000497 1.0 2.0
NONE 1.0 30.0     1.1264322499996522 1.1264322499996522 1.0 9.0 0.3505052500000759 0.3505052500000759 1.0 3.0
NONE 1.0 31.0     0.1690481999999065 0.1690481999999065 1.0 1.0 0.16948385000006283 0.16948385000006283 1.0 1.0
NONE 1.0 32.0     0.3498604999998634 0.3498604999998634 2.0 3.0 0.5563961999999947 0.5563961999999947 1.0 5.0
NONE 1.0 33.0     2.005500099999722 2.005500099999722 2.0 16.0 1.994426449999935 1.994426449999935 2.0 16.0
NONE 1.0 34.0         1.0942275499998002 1.0942275499998002 2.0 9.0
NONE 1.0 35.0         0.30498359999984354 0.30498359999984354 2.0 2.5
NONE 1.0 36.0         2.28405829999997 2.28405829999997 2.0 17.0
NONE 2.0 1.0 0.7667989500000658 2.133416199999829 4.0 10.0 1.6127886000000444 2.9797594499996762 4.0 18.0 1.812160899999753 3.6988238500002524 5.0 20.0
NONE 2.0 2.0 0.49994780000001526 0.49994780000001526 4.0 7.0 0.5029521500000556 0.5029521500000556 4.0 9.0 0.9167406499999515 0.9167406499999515 5.0 13.0
NONE 2.0 3.0 0.3099047500000438 0.3099047500000438 4.0 4.5 0.4005022000000906 0.4005022000000906 4.0 6.0 0.6327832499999602 0.6327832499999602 4.0 9.0
NONE 2.0 4.0 0.30551159999997424 0.30551159999997424 4.0 4.5 0.31137530000009406 0.31137530000009406 4.0 5.0 0.47665204999998423 0.47665204999998423 4.0 7.0
NONE 2.0 5.0 0.2243540999999496 0.2243540999999496 3.0 3.0 0.22649364999995214 0.22649364999995214 3.0 3.0 0.5995049500001528 0.5995049500001528 4.0 8.0
NONE 2.0 6.0 0.2204360000000065 0.2204360000000065 3.0 3.0 0.2231345999998666 0.2231345999998666 3.0 3.0 0.3539691499999833 0.3539691499999833 4.0 5.0
NONE 3.0 1.0 1.3613920500000756 1.3613920500000756 1.0 18.0 1.3580648500004031 1.3580648500004031 1.0 18.0 1.900368900000473 1.900368900000473 1.0 20.0
opt 1.0 1.0 0.4554643499999713 2.610465550000033 2.0 4.0 0.7300379499999394 3.7705701000000924 4.0 7.0 0.8232938999998964 4.756702099999927 5.0 8.0
opt 1.0 2.0 0.5207367499999975 1.1445476500000495 3.0 5.0 0.9156843500000775 1.7372472500001663 4.0 9.0 0.9498355500001026 1.978407500000017 5.0 9.0
opt 1.0 3.0 0.41701429999997686 0.7094431000000867 3.0 4.0 0.5211893999999404 1.0285533000002829 4.0 5.0 0.767899000000341 1.169645199999934 4.0 7.0
opt 1.0 4.0 0.6353894999999454 0.7705603999999084 3.0 6.0 0.7542935000000526 0.9039432000000431 4.0 7.0 0.8771701000000007 1.2182677999999214 4.0 8.0
