  \theta \theta \theta \beta_d \beta_d \beta_d \beta_e \beta_e \beta_e b_d b_d b_d b_e b_e b_e
problem  ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3
preach_type AL               
NONE 1.0 2.153846153846154 1.978260869565217 1.954545454545455 0.968064512035716 0.9338956747480583 0.6527389700513058 0.9865841073271414 1.048218029350105 0.7976427428482222 0.8578813984620255 0.9321003896509739 0.9642903534231093 2.2485707275180964 2.3069594034797025 2.3340752351097187
NONE 2.0 1.444444444444444 1.888888888888889 2.2 0.4351426345763369 0.6655122646461623 0.5303171719555366 0.2461538461538462 0.4705882352941176 0.2545454545454545 0.5923282596182288 1.189204442210631 0.9737753152069049 1.807692307692308 3.411764705882354 2.285714285714287
opt 1.0 1.576923076923077 1.617647058823529 1.704545454545455 0.3158363617042195 0.3254019214189387 0.29335902899061583 1.270572450805009 1.569230769230769 1.016649104320337 0.5392541370610704 0.6548844368712387 0.6350790061466188 1.141025641025641 1.3823572653761336 1.1958409823673695
opt 2.0 1.444444444444444 1.888888888888889 2.2 0.4351426345763369 0.6655122646461623 0.5535790206588673 0.2461538461538462 0.4705882352941176 0.2545454545454545 0.5923282596182288 1.18737261944738 0.9737753152069049 1.846153846153846 3.382352941176471 2.2728571428571422
