 \Theta_h \Theta_h \Theta_h \Theta_s \Theta_s \Theta_s B_d B_d B_d B_e B_e B_e
problem ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3 ps1 ps2 ps3
preach_type            
NONE 3.111111111111111 4.055555555555555 4.45 1.7638342073763937 2.0138409955990952 2.1095023109728985 0.2788116999452898 0.03268326159138303 0.08355309887105801 0.20109648243439676 0.03985722633884702 0.05817830683990623
opt 2.2777777777777777 3.2777777777777777 3.75 1.509230856356236 1.8104634152000358 1.9364916731037085 0.062009364121027095 0.10939396614815206 0.1794520119891353 0.04388945267077256 0.07490950322113825 0.12792581355654792
