problem  pl1 pl1 pl1 pl1 pl1 pl1 pl1 pl1 pl1 pl2 pl2 pl2 pl2 pl2 pl2 pl2 pl2 pl2
  "Number of Problems" "Mean Problem Size Factor" "Problem Balance Normalised Deviation" "Problem Balance Normalised Error" "Complete-Plan Expansion Factor" "Partial-Plan Expansion Balance Normalised Deviation" "Partial-Plan Expansion Balance Normalised Error" "Sub-Plan Expansion Balance Normalised Deviation" "Sub-Plan Expansion Balance Normalised Error" "Number of Problems" "Mean Problem Size Factor" "Problem Balance Normalised Deviation" "Problem Balance Normalised Error" "Complete-Plan Expansion Factor" "Partial-Plan Expansion Balance Normalised Deviation" "Partial-Plan Expansion Balance Normalised Error" "Sub-Plan Expansion Balance Normalised Deviation" "Sub-Plan Expansion Balance Normalised Error"
online_bounds AL                  
"(2, 2)" 1.0 4.0 0.25 0.1518816998512713 0.07058823529411765 1.852941176470588 0.2169589563752448 0.1968253968253968 0.7762104930280551 1.738095238095238 4.0 0.25 0.1721325931647741 0.08 4.266666666666667 0.130997323915289 0.08125 0.9127940746024321 1.338020833333333
"(2, 2)" 2.0 2.0 0.5 0.0 0.0 1.888888888888889 0.1663780661615406 0.0392156862745098 0.7892004626469845 1.588235294117648 2.0 0.5 0.0 0.0 2.142857142857143 0.1885618083164126 0.04444444444444444 0.7288909735221389 1.114285714285714
"(2, 2)" 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
"(2, 4)" 1.0 8.0 0.125 0.1663780661615406 0.1437908496732026 1.970588235294118 0.412250692290606 0.417910447761194 0.765589226618907 1.5276558384547845 8.0 0.125 0.1885618083164127 0.162962962962963 4.4 0.5469881798700735 0.3698937908496732 0.8975443818372322 1.4204350490196074
"(2, 4)" 2.0 2.0 0.5 0.0 0.0 1.888888888888889 0.1663780661615406 0.0392156862745098 0.7892004626469845 1.588235294117648 2.0 0.5 0.0 0.0 2.142857142857143 0.1885618083164126 0.04444444444444444 0.7288909735221389 1.114285714285714
"(2, 4)" 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
"(2, 6)" 1.0 12.0 0.08333333333333333 0.2037706832433973 0.1900452488687782 2.176470588235294 0.4581038332313802 0.9604989604989599 0.8758780533753467 2.761526232114469 12.0 0.08333333333333333 0.2088931871468374 0.2769230769230769 4.366666666666666 0.586601047379233 0.5325443786982248 1.103183447098939 1.394871794871795
"(2, 6)" 2.0 2.0 0.5 0.0 0.0 1.888888888888889 0.1663780661615406 0.0392156862745098 0.7892004626469845 1.588235294117648 2.0 0.5 0.0 0.0 2.142857142857143 0.1885618083164126 0.04444444444444444 0.7288909735221389 1.114285714285714
"(2, 6)" 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
"(4, 2)" 1.0 8.0 0.125 0.4490887131390718 0.3660130718954249 1.941176470588235 0.2233785540868319 0.5387205387205387 0.7133284291114497 1.283422459893048 8.0 0.125 0.5089672082242814 0.4444444444444445 4.366666666666667 0.4211771198858254 0.7326787855221801 0.8613775064843966 1.3913677456984546
"(4, 2)" 2.0 4.0 0.25 0.1283000598199168 0.08888888888888889 1.888888888888889 0.5756972604070115 0.1647058823529412 0.7892004626469845 1.588235294117648 4.0 0.25 0.1649572197684645 0.1142857142857143 2.142857142857143 0.6330652454038774 0.2133333333333333 0.7515226708398921 1.133333333333333
"(4, 2)" 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
"(4, 4)" 1.0 16.0 0.0625 0.4505539330618062 0.7197231833910034 2.147058823529412 0.4289354256885671 1.660130718954248 0.8556345234446993 2.406045751633987 16.0 0.0625 0.5106277908033803 0.9803921568627451 5.066666666666666 0.5545958980291897 1.857585139318886 0.8531489994173357 1.866666666666666
"(4, 4)" 2.0 4.0 0.25 0.1283000598199168 0.08888888888888889 1.888888888888889 0.5756972604070115 0.1647058823529412 0.7892004626469845 1.588235294117648 4.0 0.25 0.1649572197684645 0.1142857142857143 2.142857142857143 0.6330652454038774 0.2133333333333333 0.7515226708398921 1.133333333333333
"(4, 4)" 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
"(4, 6)" 1.0 22.0 0.04545454545454544 0.4341646335013459 0.9974424552429668 2.058823529411764 0.6376866671177904 1.8468809073724 1.048861915246318 1.806905370843991 20.0 0.05 0.3419927840283847 0.8253968253968255 4.5 0.7395799872257721 1.569664902998236 1.105349044036693 1.240740740740741
"(4, 6)" 2.0 4.0 0.25 0.1283000598199168 0.08888888888888889 1.888888888888889 0.5756972604070115 0.1647058823529412 0.7892004626469845 1.588235294117648 4.0 0.25 0.1649572197684645 0.1142857142857143 2.142857142857143 0.6330652454038774 0.2133333333333333 0.7515226708398921 1.133333333333333
"(4, 6)" 3.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
